EstacaoCodigo;NomeEstacao;Data;Hora;Largura;ConcentracaoMatSuspensao
66380000;Sao Pedro da Cipa;10/06/2017;01/01/1900 10:55;41.16;20.7
66380000;Sao Pedro da Cipa;15/03/2017;01/01/1900 12:29;43;122
66380000;Sao Pedro da Cipa;21/10/2016;01/01/1900 10:46;41.74;205.8
66380000;Sao Pedro da Cipa;21/06/2016;01/01/1900 10:05;42.68;6.7
66380000;Sao Pedro da Cipa;28/10/2015;01/01/1900 10:03;4214;85.9
66380000;Sao Pedro da Cipa;15/06/2015;01/01/1900 11:40;42.6;14
66380000;Sao Pedro da Cipa;18/03/2015;01/01/1900 11:20;48.09;1736
66380000;Sao Pedro da Cipa;20/10/2014;01/01/1900 10:29;41.35;39.4
66380000;Sao Pedro da Cipa;27/06/2014;01/01/1900 10:55;41.34;16.5
66380000;Sao Pedro da Cipa;25/03/2014;01/01/1900 11:55;46.93;927
66380000;Sao Pedro da Cipa;18/10/2013;01/01/1900 10:20;42.25;38.5
66380000;Sao Pedro da Cipa;24/06/2013;01/01/1900 11:28;42.84;18.2
66380000;Sao Pedro da Cipa;08/04/2013;01/01/1900 11:23;43.1;195.3
66380000;Sao Pedro da Cipa;02/06/2012;01/01/1900 11:06;43.9;586
66380000;Sao Pedro da Cipa;21/02/2012;01/01/1900 11:06;47.9;280.3
66380000;Sao Pedro da Cipa;17/10/2011;01/01/1900 13:50;45.7;25.92
66380000;Sao Pedro da Cipa;01/07/2010;01/01/1900 10:12;46.7;236.5
66380000;Sao Pedro da Cipa;11/03/2010;01/01/1900 12:00;47.4;217.5
66380000;Sao Pedro da Cipa;09/12/2009;01/01/1900 10:23;48.6;467.5
66380000;Sao Pedro da Cipa;20/08/2009;01/01/1900 10:55;48.6;12.72
66380000;Sao Pedro da Cipa;29/04/2009;01/01/1900 10:40;45.8;122.28
66380000;Sao Pedro da Cipa;20/10/2008;01/01/1900 09:05;44.92;205.86
66380000;Sao Pedro da Cipa;29/07/2008;01/01/1900 10:55;48;12.54
66380000;Sao Pedro da Cipa;31/03/2008;01/01/1900 12:00;43.3;279.41
66380000;Sao Pedro da Cipa;01/10/2007;01/01/1900 10:10;43.1;13.69
66380000;Sao Pedro da Cipa;24/08/2006;01/01/1900 09:48;43.5;11.3
66380000;Sao Pedro da Cipa;29/08/2005;01/01/1900 08:15;46.5;22.99
66380000;Sao Pedro da Cipa;29/11/2004;01/01/1900 09:30;47.2;0
66380000;Sao Pedro da Cipa;31/08/2004;01/01/1900 11:30;47;65.24
66380000;Sao Pedro da Cipa;31/10/2003;01/01/1900 10:15;49;470.46
66380000;Sao Pedro da Cipa;01/08/2003;01/01/1900 13:25;47.8;88.25
66380000;Sao Pedro da Cipa;10/04/2003;01/01/1900 08:55;48.8;921.64
66380000;Sao Pedro da Cipa;16/12/2002;01/01/1900 11:10;45.6;1188.78
66380000;Sao Pedro da Cipa;31/05/2002;01/01/1900 14:20;43.5;245.66
66380000;Sao Pedro da Cipa;04/02/2002;01/01/1900 11:10;43.8;406.79
66380000;Sao Pedro da Cipa;31/10/2001;01/01/1900 12:20;37.8;329.47
66380000;Sao Pedro da Cipa;11/07/2001;01/01/1900 12:20;37.8;41.92
66380000;Sao Pedro da Cipa;23/01/2001;01/01/1900 11:50;37.8;298.48
66380000;Sao Pedro da Cipa;18/10/2000;01/01/1900 12:40;39;228.77
66380000;Sao Pedro da Cipa;20/07/2000;01/01/1900 11:30;39.3;176.61
66380000;Sao Pedro da Cipa;18/05/2000;01/01/1900 13:00;;101.28
66380000;Sao Pedro da Cipa;20/01/2000;01/01/1900 10:40;40;314.22
66861000;PCH Ponte Alta Jusante;16/08/2012;01/01/1900 07:00;19.1;8
66861000;PCH Ponte Alta Jusante;24/07/2012;01/01/1900 07:00;19.1;6
66861000;PCH Ponte Alta Jusante;15/05/2012;01/01/1900 07:00;20.4;20
66861000;PCH Ponte Alta Jusante;26/02/2012;01/01/1900 07:00;20.3;
66861000;PCH Ponte Alta Jusante;14/12/2011;01/01/1900 07:00;20;23
66861000;PCH Ponte Alta Jusante;24/10/2011;01/01/1900 07:00;19.7;58
66861000;PCH Ponte Alta Jusante;26/07/2011;01/01/1900 07:00;19;34
66493900;PCH Aquarius Montante;10/10/2019;01/01/1900 10:35;29.61;6.8
66493900;PCH Aquarius Montante;09/07/2019;01/01/1900 14:13;29.45;8.44
66493900;PCH Aquarius Montante;12/04/2019;01/01/1900 10:37;29.45;14.07
66493900;PCH Aquarius Montante;18/01/2019;01/01/1900 10:12;29.46;5.88
66493900;PCH Aquarius Montante;16/10/2018;01/01/1900 14:18;29.46;7.05
66493900;PCH Aquarius Montante;06/07/2018;01/01/1900 10:02;29.49;3.82
66493900;PCH Aquarius Montante;03/04/2018;01/01/1900 16:12;30.77;5.51
66493900;PCH Aquarius Montante;24/01/2018;01/01/1900 14:35;29.46;6.53
66493900;PCH Aquarius Montante;04/10/2017;01/01/1900 14:12;29.32;3.83
66493900;PCH Aquarius Montante;26/07/2017;01/01/1900 14:16;29.4;4.47
66493900;PCH Aquarius Montante;25/04/2017;01/01/1900 14:55;29.4;7.1
66493900;PCH Aquarius Montante;26/01/2017;01/01/1900 14:28;29.4;5.72
66493900;PCH Aquarius Montante;04/10/2016;01/01/1900 15:30;29.4;4.81
66493900;PCH Aquarius Montante;06/07/2016;01/01/1900 17:06;29.4;3.45
66493900;PCH Aquarius Montante;27/04/2016;01/01/1900 09:45;29.4;6.33
66493900;PCH Aquarius Montante;28/01/2016;01/01/1900 09:15;29.4;2.34
66493900;PCH Aquarius Montante;27/10/2015;01/01/1900 15:00;29.4;3.36
66493900;PCH Aquarius Montante;29/07/2015;01/01/1900 16:50;29.4;1.39
66493900;PCH Aquarius Montante;07/04/2015;01/01/1900 16:00;29.4;18.47
66493900;PCH Aquarius Montante;13/01/2015;01/01/1900 15:30;29.4;1.31
66493900;PCH Aquarius Montante;07/10/2014;01/01/1900 15:57;29.4;2.22
66493900;PCH Aquarius Montante;10/07/2014;01/01/1900 15:45;29.4;2.23
66926000;Ponte do Grego;19/06/2019;01/01/1900 11:40;37.98;36.8
66926000;Ponte do Grego;22/03/2019;01/01/1900 11:10;45.62;461
66926000;Ponte do Grego;13/09/2018;01/01/1900 13:00;35.2;22.9
66926000;Ponte do Grego;13/06/2018;01/01/1900 11:46;38.98;46.4
66926000;Ponte do Grego;03/10/2017;01/01/1900 12:15;43.35;476
66926000;Ponte do Grego;19/06/2017;01/01/1900 12:40;40.39;70.9
66926000;Ponte do Grego;28/03/2017;01/01/1900 12:30;44.31;212.2
66926000;Ponte do Grego;21/10/2016;01/01/1900 13:10;45.68;261.6
66926000;Ponte do Grego;09/07/2016;01/01/1900 12:00;37.48;20.3
66926000;Ponte do Grego;30/10/2015;01/01/1900 11:20;35.59;67.7
66926000;Ponte do Grego;23/03/2015;01/01/1900 11:30;37.38;128.2
66926000;Ponte do Grego;10/11/2014;01/01/1900 12:00;39.5;235.6
66926000;Ponte do Grego;26/07/2014;01/01/1900 11:00;42.65;288.9
66926000;Ponte do Grego;21/03/2014;01/01/1900 13:45;43.3;220.6
66926000;Ponte do Grego;18/10/2013;01/01/1900 12:20;38.3;53.7
66926000;Ponte do Grego;02/08/2013;01/01/1900 11:35;35.53;15
66926000;Ponte do Grego;17/04/2013;01/01/1900 12:30;42.4;174.4
66926000;Ponte do Grego;10/08/2012;01/01/1900 11:40;38.7;25
66926000;Ponte do Grego;27/09/2011;01/01/1900 10:13;36.8;27.45
66926000;Ponte do Grego;01/07/2011;01/01/1900 10:10;41.7;49.01
66926000;Ponte do Grego;30/09/2010;01/01/1900 11:45;42;284.9
66926000;Ponte do Grego;26/05/2010;01/01/1900 14:20;41.1;99.73
66926000;Ponte do Grego;22/02/2010;01/01/1900 14:20;46.4;258.4
66926000;Ponte do Grego;21/11/2009;01/01/1900 10:00;37.7;48.4
66926000;Ponte do Grego;20/05/2009;01/01/1900 09:40;36.6;53.14
66926000;Ponte do Grego;20/10/2008;01/01/1900 11:25;38.2;135.88
66926000;Ponte do Grego;21/07/2008;01/01/1900 11:50;37.6;25.34
66926000;Ponte do Grego;30/03/2008;01/01/1900 15:50;40.8;148.42
66926000;Ponte do Grego;30/03/2008;01/01/1900 17:00;40.8;169.06
66926000;Ponte do Grego;20/09/2007;01/01/1900 16:30;36.9;29.12
66950000;Porto Ciriaco;29/10/2019;01/01/1900 10:20;62.33;66.6
66950000;Porto Ciriaco;19/07/2019;01/01/1900 12:40;51.67;49.5
66950000;Porto Ciriaco;26/04/2019;01/01/1900 12:00;58.87;62.7
66950000;Porto Ciriaco;22/10/2018;01/01/1900 11:40;53.53;90.7
66950000;Porto Ciriaco;23/07/2018;01/01/1900 15:00;51.55;37.2
66950000;Porto Ciriaco;19/04/2018;01/01/1900 11:10;76.14;10.7
66950000;Porto Ciriaco;12/10/2017;01/01/1900 11:00;63.7;13.1
66950000;Porto Ciriaco;10/07/2017;01/01/1900 11:00;62.78;61.2
66950000;Porto Ciriaco;22/04/2017;01/01/1900 10:40;76.82;45.6
66950000;Porto Ciriaco;12/11/2016;01/01/1900 11:30;65.41;87.3
66950000;Porto Ciriaco;09/08/2016;01/01/1900 12:20;50.78;50
66950000;Porto Ciriaco;23/11/2015;01/01/1900 10:20;66.09;62.2
66950000;Porto Ciriaco;26/08/2015;01/01/1900 15:10;44.81;60.9
66950000;Porto Ciriaco;20/04/2015;01/01/1900 10:00;64.56;313.3
66950000;Porto Ciriaco;16/11/2014;01/01/1900 12:30;50.13;133.5
66950000;Porto Ciriaco;29/08/2014;01/01/1900 13:40;44.2;67.1
66950000;Porto Ciriaco;22/04/2014;01/01/1900 11:00;71.31;13.4
66950000;Porto Ciriaco;02/11/2013;01/01/1900 10:40;64.64;126.3
66950000;Porto Ciriaco;03/08/2013;01/01/1900 14:30;46.7;41
66950000;Porto Ciriaco;03/05/2013;01/01/1900 11:15;77.73;20.7
66950000;Porto Ciriaco;12/12/2012;01/01/1900 11:40;47;74.8
66950000;Porto Ciriaco;19/06/2012;01/01/1900 10:00;75.7;487
66950000;Porto Ciriaco;28/03/2012;01/01/1900 12:40;47.4;91.3
66950000;Porto Ciriaco;20/10/2011;01/01/1900 13:40;49.8;142.14
66950000;Porto Ciriaco;27/07/2011;01/01/1900 14:40;46.1;50.36
66950000;Porto Ciriaco;08/10/2010;01/01/1900 13:20;51;99.84
66950000;Porto Ciriaco;13/07/2010;01/01/1900 13:30;45.6;50.52
66950000;Porto Ciriaco;25/03/2010;01/01/1900 13:00;42;21.25
66950000;Porto Ciriaco;18/09/2009;01/01/1900 12:10;45.7;60.28
66950000;Porto Ciriaco;19/06/2009;01/01/1900 11:50;47;77.12
66950000;Porto Ciriaco;24/11/2008;01/01/1900 12:15;44.1;49.32
66950000;Porto Ciriaco;21/08/2008;01/01/1900 13:20;45;54.7
66950000;Porto Ciriaco;22/10/2007;01/01/1900 11:50;44.7;62.06
66950000;Porto Ciriaco;26/06/2007;01/01/1900 12:30;45.7;34.06
66950000;Porto Ciriaco;27/09/2006;01/01/1900 11:50;47;65.03
66950000;Porto Ciriaco;21/09/2005;01/01/1900 11:50;45.2;54.26
66945000;Aquidauana;19/02/2020;01/01/1900 10:40;74.52;0
66945000;Aquidauana;11/11/2019;01/01/1900 09:05;70.52;85.9
66945000;Aquidauana;18/05/2019;01/01/1900 09:35;73.83;100.8
66945000;Aquidauana;18/02/2019;01/01/1900 11:10;83.14;191.8
66945000;Aquidauana;08/11/2018;01/01/1900 10:50;74.3;155.4
66945000;Aquidauana;17/05/2018;01/01/1900 09:35;67.7;109.5
66945000;Aquidauana;15/02/2018;01/01/1900 10:00;75.96;237.8
66945000;Aquidauana;02/08/2017;01/01/1900 09:35;70.95;22.4
66945000;Aquidauana;16/05/2017;01/01/1900 10:20;79;419.4
66945000;Aquidauana;13/02/2017;01/01/1900 10:05;74.36;39.9
66945000;Aquidauana;19/09/2016;01/01/1900 09:30;71.32;46.9
66945000;Aquidauana;09/06/2016;01/01/1900 09:25;75.5;177.3
66945000;Aquidauana;24/02/2016;01/01/1900 09:40;68.4;608
66945000;Aquidauana;07/10/2015;01/01/1900 16:35;72.28;131
66945000;Aquidauana;04/06/2015;01/01/1900 10:40;77.88;215.7
66945000;Aquidauana;12/02/2015;01/01/1900 09:55;70.35;155.2
66945000;Aquidauana;27/09/2014;01/01/1900 09:45;73.58;141.7
66945000;Aquidauana;10/06/2014;01/01/1900 09:50;76.4;196.6
66945000;Aquidauana;11/02/2014;01/01/1900 10:35;69.8;97.9
66945000;Aquidauana;17/09/2013;01/01/1900 09:40;65.32;96.1
66945000;Aquidauana;25/06/2013;01/01/1900 10:10;68.5;126.5
66945000;Aquidauana;09/03/2013;01/01/1900 10:50;71.21;153.9
66945000;Aquidauana;24/07/2012;01/01/1900 10:15;70.7;75.5
66945000;Aquidauana;24/04/2012;01/01/1900 10:10;74.7;337.6
66945000;Aquidauana;21/01/2012;01/01/1900 12:50;71.6;91.8
66945000;Aquidauana;01/09/2011;01/01/1900 10:00;68.8;19.33
66945000;Aquidauana;06/09/2010;01/01/1900 10:30;67;28.31
66945000;Aquidauana;10/05/2010;01/01/1900 11:45;69.1;141.91
66945000;Aquidauana;19/10/2009;01/01/1900 10:00;70.6;104.91
66945000;Aquidauana;20/07/2009;01/01/1900 09:00;66;52.29
66945000;Aquidauana;30/03/2009;01/01/1900 12:00;77.5;385.5
66945000;Aquidauana;15/09/2008;01/01/1900 12:40;68.7;59.49
66945000;Aquidauana;25/06/2008;01/01/1900 12:15;70.6;107.92
66945000;Aquidauana;27/11/2007;01/01/1900 10:20;67.4;125.34
66945000;Aquidauana;16/07/2007;01/01/1900 10:00;69.5;1652.86
66945000;Aquidauana;11/04/2007;01/01/1900 10:20;71.1;320.32
66945000;Aquidauana;13/07/2006;01/01/1900 09:30;68.6;326
66945000;Aquidauana;10/11/2005;01/01/1900 10:40;70.8;232.73
66945000;Aquidauana;25/07/2005;01/01/1900 11:40;69.5;107.09
66945000;Aquidauana;28/07/2004;01/01/1900 10:30;68.8;108.26
66945000;Aquidauana;13/10/2003;01/01/1900 11:50;78.7;758.5
66945000;Aquidauana;26/06/2003;01/01/1900 11:10;69.4;164.93
66945000;Aquidauana;04/03/2003;01/01/1900 11:25;73;217.74
66945000;Aquidauana;23/04/2002;01/01/1900 13:50;70;115.68
66945000;Aquidauana;02/10/2001;01/01/1900 11:30;71.1;167.62
66945000;Aquidauana;12/06/2001;01/01/1900 10:30;69.8;128.97
66945000;Aquidauana;20/09/2000;01/01/1900 10:10;68.4;121.32
66945000;Aquidauana;23/06/2000;01/01/1900 11:30;68.6;128.98
66945000;Aquidauana;30/03/2000;01/01/1900 10:20;72;356.77
66900000;Estrada MT-738;04/02/2020;01/01/1900 09:45;77.94;457
66900000;Estrada MT-738;08/11/2019;01/01/1900 10:10;65.38;75.5
66900000;Estrada MT-738;15/05/2019;01/01/1900 10:35;70.19;66.4
66900000;Estrada MT-738;14/02/2019;01/01/1900 12:30;71.31;57.1
66900000;Estrada MT-738;05/11/2018;01/01/1900 12:00;67.41;333.8
66900000;Estrada MT-738;12/05/2018;01/01/1900 10:45;67.4;100
66900000;Estrada MT-738;09/02/2018;01/01/1900 11:00;72.91;146.2
66900000;Estrada MT-738;28/07/2017;01/01/1900 10:55;68.38;7.5
66900000;Estrada MT-738;13/05/2017;01/01/1900 11:20;70.6;144
66900000;Estrada MT-738;08/02/2017;01/01/1900 12:15;71;300.1
66900000;Estrada MT-738;14/09/2016;01/01/1900 10:35;63.26;34.1
66900000;Estrada MT-738;04/06/2016;01/01/1900 13:00;60;163.3
66900000;Estrada MT-738;18/02/2016;01/01/1900 10:50;71.6;150.9
66900000;Estrada MT-738;03/10/2015;01/01/1900 09:50;72.77;447
66900000;Estrada MT-738;01/06/2015;01/01/1900 11:40;71.24;413
66900000;Estrada MT-738;07/02/2015;01/01/1900 11:10;71.58;687
66900000;Estrada MT-738;23/09/2014;01/01/1900 10:35;68.3;47.1
66900000;Estrada MT-738;04/06/2014;01/01/1900 11:55;68.61;147.8
66900000;Estrada MT-738;08/02/2014;01/01/1900 11:30;66.9;79
66900000;Estrada MT-738;12/09/2013;01/01/1900 10:55;66.9;122.3
66900000;Estrada MT-738;20/06/2013;01/01/1900 11:15;74.52;174.2
66900000;Estrada MT-738;08/03/2013;01/01/1900 11:30;38.06;44.4
66900000;Estrada MT-738;20/07/2012;01/01/1900 11:15;67.3;20.9
66900000;Estrada MT-738;21/04/2012;01/01/1900 11:15;67.1;101.3
66900000;Estrada MT-738;30/08/2011;01/01/1900 11:20;64.5;16.36
66900000;Estrada MT-738;07/09/2010;01/01/1900 11:30;65.8;12.57
66900000;Estrada MT-738;11/05/2010;01/01/1900 11:00;69;131.38
66900000;Estrada MT-738;20/10/2009;01/01/1900 11:40;72.5;341.5
66900000;Estrada MT-738;23/07/2009;01/01/1900 11:15;66.2;39.42
66900000;Estrada MT-738;28/03/2009;01/01/1900 12:00;69.4;359.2
66900000;Estrada MT-738;16/09/2008;01/01/1900 12:10;50.6;22.62
66900000;Estrada MT-738;26/06/2008;01/01/1900 14:00;43.7;25.57
66900000;Estrada MT-738;29/11/2007;01/01/1900 10:40;63.4;60.13
66900000;Estrada MT-738;19/07/2007;01/01/1900 12:00;63.3;23.73
66750000;Porto do Alegre;03/02/2020;01/01/1900 12:39;181.49;56.3
66750000;Porto do Alegre;22/11/2019;01/01/1900 09:35;174.35;84.8
66750000;Porto do Alegre;24/05/2019;01/01/1900 10:18;183.6;26.7
66750000;Porto do Alegre;19/02/2019;01/01/1900 10:12;179.3;38.3
66750000;Porto do Alegre;14/11/2018;01/01/1900 09:05;172.1;68.1
66750000;Porto do Alegre;17/05/2018;01/01/1900 09:52;183.8;15.1
66750000;Porto do Alegre;15/02/2018;01/01/1900 14:38;187.47;29.7
66750000;Porto do Alegre;30/10/2017;01/01/1900 10:44;169.11;95
66750000;Porto do Alegre;03/08/2017;01/01/1900 10:09;172.98;57.4
66750000;Porto do Alegre;03/06/2017;01/01/1900 10:05;176.23;50.2
66750000;Porto do Alegre;18/02/2017;01/01/1900 12:33;179.01;37.8
66750000;Porto do Alegre;15/09/2016;01/01/1900 10:44;168.57;51.1
66750000;Porto do Alegre;10/06/2016;01/01/1900 11:23;177.54;62.5
66750000;Porto do Alegre;24/02/2016;01/01/1900 13:46;174.35;38.5
66750000;Porto do Alegre;21/09/2015;01/01/1900 13:22;169.94;76.7
66750000;Porto do Alegre;10/06/2015;01/01/1900 17:45;181.5;25.5
66750000;Porto do Alegre;14/02/2015;01/01/1900 12:48;183.15;30.5
66750000;Porto do Alegre;28/09/2014;01/01/1900 10:18;170.64;75.5
66750000;Porto do Alegre;10/06/2014;01/01/1900 11:15;183.79;35
66750000;Porto do Alegre;13/02/2014;01/01/1900 13:15;181.38;36.3
66750000;Porto do Alegre;10/09/2013;01/01/1900 10:55;165.17;42.5
66750000;Porto do Alegre;01/06/2013;01/01/1900 11:00;181.9;40
66750000;Porto do Alegre;04/03/2013;01/01/1900 11:21;181.6;24.6
66750000;Porto do Alegre;20/07/2012;01/01/1900 11:15;173;51.4
66750000;Porto do Alegre;25/04/2012;01/01/1900 10:57;179.1;29.8
66750000;Porto do Alegre;25/11/2011;01/01/1900 12:14;176;110.1
66750000;Porto do Alegre;02/09/2011;01/01/1900 11:23;169;60.03
66750000;Porto do Alegre;07/05/2010;01/01/1900 10:30;178.9;36.81
66750000;Porto do Alegre;07/05/2010;01/01/1900 09:44;178.9;36.81
66750000;Porto do Alegre;31/01/2010;01/01/1900 10:12;179.2;58.94
66750000;Porto do Alegre;24/10/2009;01/01/1900 11:38;167.6;77.45
66750000;Porto do Alegre;28/07/2009;01/01/1900 12:12;170.3;65.6
66750000;Porto do Alegre;24/03/2009;01/01/1900 12:40;179.5;40.96
66750000;Porto do Alegre;30/09/2008;01/01/1900 11:05;167.2;74.43
66750000;Porto do Alegre;01/07/2008;01/01/1900 12:05;174.8;63.96
66750000;Porto do Alegre;29/11/2007;01/01/1900 12:10;171.5;81.86
66750000;Porto do Alegre;14/08/2007;01/01/1900 11:09;16.7;55.87
66750000;Porto do Alegre;18/04/2007;01/01/1900 10:50;167.1;29.24
66750000;Porto do Alegre;19/07/2006;01/01/1900 11:59;171.5;79.2
66750000;Porto do Alegre;08/11/2005;01/01/1900 11:40;170.7;223.95
66810000;Sao Francisco;21/10/2019;01/01/1900 16:40;366.47;39.2
66810000;Sao Francisco;14/07/2019;01/01/1900 13:10;292.47;6.7
66810000;Sao Francisco;19/04/2019;01/01/1900 14:45;304.66;23.9
66810000;Sao Francisco;13/07/2018;01/01/1900 14:30;344.95;8.7
66810000;Sao Francisco;29/04/2018;01/01/1900 14:20;357.91;15.4
66810000;Sao Francisco;18/10/2017;01/01/1900 08:00;338.02;34.6
66810000;Sao Francisco;08/07/2017;01/01/1900 11:20;350.2;1.1
66810000;Sao Francisco;18/04/2017;01/01/1900 13:25;343.57;28.5
66810000;Sao Francisco;17/11/2016;01/01/1900 14:40;278.79;52.6
66810000;Sao Francisco;15/08/2016;01/01/1900 14:20;285.95;39.6
66810000;Sao Francisco;28/11/2015;01/01/1900 15:10;288;42.8
66810000;Sao Francisco;29/08/2015;01/01/1900 14:40;305.34;23.4
66810000;Sao Francisco;24/04/2015;01/01/1900 14:20;352.34;17.4
66810000;Sao Francisco;13/11/2014;01/01/1900 14:10;305.2;63.7
66810000;Sao Francisco;22/08/2014;01/01/1900 13:00;351.35;12.3
66810000;Sao Francisco;16/04/2014;01/01/1900 13:30;337.88;29.3
66810000;Sao Francisco;11/11/2013;01/01/1900 14:20;286.39;52.4
66810000;Sao Francisco;09/08/2013;01/01/1900 14:00;299.8;20.2
66810000;Sao Francisco;10/05/2013;01/01/1900 11:10;365.32;21.5
66810000;Sao Francisco;07/12/2012;01/01/1900 13:50;297.76;49.8
66810000;Sao Francisco;25/06/2012;01/01/1900 14:40;351.9;16.4
66810000;Sao Francisco;03/04/2012;01/01/1900 14:00;314.83;26.9
66810000;Sao Francisco;22/07/2011;01/01/1900 15:00;293.38;10.09
66810000;Sao Francisco;14/10/2010;01/01/1900 14:30;303.32;57
66810000;Sao Francisco;20/07/2010;01/01/1900 16:10;289.74;27.81
66810000;Sao Francisco;24/09/2009;01/01/1900 14:30;306.64;0
66810000;Sao Francisco;26/06/2009;01/01/1900 15:01;326.02;15.31
66810000;Sao Francisco;29/11/2008;01/01/1900 15:45;292.1;69.37
66810000;Sao Francisco;30/08/2008;01/01/1900 12:34;314.41;20
66810000;Sao Francisco;24/05/2008;01/01/1900 12:48;328.23;5.94
66810000;Sao Francisco;31/10/2007;01/01/1900 11:50;289.82;53.8
66810000;Sao Francisco;01/07/2007;01/01/1900 12:20;323.63;12.03
66810000;Sao Francisco;01/06/2002;01/01/1900 15:30;326.79;69.19
66845000;Pedro Gomes;24/10/2019;01/01/1900 11:20;82.03;212.8
66845000;Pedro Gomes;22/07/2019;01/01/1900 12:50;79.63;170.5
66845000;Pedro Gomes;22/04/2019;01/01/1900 12:05;94.4;207.2
66845000;Pedro Gomes;13/02/2019;01/01/1900 12:15;76.39;259.7
66845000;Pedro Gomes;23/10/2018;01/01/1900 12:05;73.17;182.9
66845000;Pedro Gomes;13/07/2018;01/01/1900 12:30;81.7;284.6
66845000;Pedro Gomes;12/04/2018;01/01/1900 12:15;81.12;250.8
66845000;Pedro Gomes;27/10/2017;01/01/1900 09:05;74.85;185.2
66845000;Pedro Gomes;15/07/2017;01/01/1900 15:10;84.51;184.6
66845000;Pedro Gomes;18/04/2017;01/01/1900 16:35;92.27;194.3
66845000;Pedro Gomes;29/11/2016;01/01/1900 10:50;76.57;383
66845000;Pedro Gomes;22/08/2016;01/01/1900 11:40;83.11;726
66845000;Pedro Gomes;23/11/2015;01/01/1900 11:00;77.85;156.5
66845000;Pedro Gomes;14/08/2015;01/01/1900 11:45;78.19;219.8
66845000;Pedro Gomes;13/04/2015;01/01/1900 12:00;77.15;280
66845000;Pedro Gomes;21/11/2014;01/01/1900 12:20;78.54;228.6
66845000;Pedro Gomes;09/08/2014;01/01/1900 12:14;75.5;230.4
66845000;Pedro Gomes;16/04/2014;01/01/1900 12:12;78.33;667
66845000;Pedro Gomes;06/11/2013;01/01/1900 10:40;77.95;606
66845000;Pedro Gomes;03/08/2013;01/01/1900 12:18;75.68;189
66845000;Pedro Gomes;02/05/2013;01/01/1900 11:33;76.1;473
66845000;Pedro Gomes;08/12/2012;01/01/1900 12:40;77.94;248.9
66845000;Pedro Gomes;18/06/2012;01/01/1900 11:49;76.2;412.2
66845000;Pedro Gomes;22/03/2012;01/01/1900 11:43;75.5;421.1
66845000;Pedro Gomes;04/11/2011;01/01/1900 10:00;76;319.1
66845000;Pedro Gomes;03/08/2011;01/01/1900 10:30;76.8;153.37
66845000;Pedro Gomes;16/04/2011;01/01/1900 10:20;77.3;478.1
66845000;Pedro Gomes;18/10/2010;01/01/1900 13:20;75.1;114.36
66845000;Pedro Gomes;02/10/2009;01/01/1900 10:20;74.8;307.8
66845000;Pedro Gomes;23/06/2009;01/01/1900 11:50;74.4;278.1
66845000;Pedro Gomes;25/08/2008;01/01/1900 12:00;74.7;199.92
66845000;Pedro Gomes;20/05/2008;01/01/1900 13:30;75;285.13
66845000;Pedro Gomes;23/10/2007;01/01/1900 12:20;75;331.81
66845000;Pedro Gomes;03/07/2007;01/01/1900 11:10;74.5;228.16
66800000;Amolar;23/10/2019;01/01/1900 09:00;193.55;45.6
66800000;Amolar;14/07/2019;01/01/1900 17:20;225.4;21.5
66800000;Amolar;19/04/2019;01/01/1900 18:30;214.71;24.9
66800000;Amolar;13/07/2018;01/01/1900 17:20;226.49;37.5
66800000;Amolar;29/04/2018;01/01/1900 17:45;222.77;6.8
66800000;Amolar;17/10/2017;01/01/1900 18:20;203.25;64.7
66800000;Amolar;08/07/2017;01/01/1900 07:15;219.59;24.4
66800000;Amolar;19/04/2017;01/01/1900 09:55;221.3;24.9
66800000;Amolar;18/11/2016;01/01/1900 07:20;197.13;95.8
66800000;Amolar;15/08/2016;01/01/1900 17:45;214.73;30.4
66800000;Amolar;30/11/2015;01/01/1900 07:00;196.21;54.8
66800000;Amolar;29/08/2015;01/01/1900 19:45;219.24;19.2
66800000;Amolar;24/04/2015;01/01/1900 17:20;208.74;19.9
66800000;Amolar;13/11/2014;01/01/1900 17:40;205.65;68.2
66800000;Amolar;22/08/2014;01/01/1900 17:50;227.37;12.5
66800000;Amolar;16/04/2014;01/01/1900 18:10;220.6;15.8
66800000;Amolar;11/11/2013;01/01/1900 17:10;197;90.7
66800000;Amolar;09/08/2013;01/01/1900 17:20;203.1;26.2
66800000;Amolar;10/05/2013;01/01/1900 18:00;210.57;90.5
66800000;Amolar;08/12/2012;01/01/1900 10:00;212.92;63.3
66800000;Amolar;26/06/2012;01/01/1900 15:40;222.3;51.3
66800000;Amolar;03/04/2012;01/01/1900 18:40;222.28;44.1
66800000;Amolar;23/07/2011;01/01/1900 10:15;229.69;12.81
66800000;Amolar;15/10/2010;01/01/1900 16:45;213.03;53.73
66800000;Amolar;20/07/2010;01/01/1900 10:20;224.11;20.75
66800000;Amolar;05/04/2010;01/01/1900 12:00;232.88;19.32
66800000;Amolar;25/09/2009;01/01/1900 09:25;224.11;0
66800000;Amolar;27/06/2009;01/01/1900 10:47;235.72;18.64
66800000;Amolar;30/11/2008;01/01/1900 11:00;208.99;74.32
66800000;Amolar;29/08/2008;01/01/1900 10:55;223.41;25
66800000;Amolar;23/05/2008;01/01/1900 10:40;235.06;5.93
66800000;Amolar;30/10/2007;01/01/1900 11:30;206.51;72.8
66800000;Amolar;30/06/2007;01/01/1900 11:40;231.44;14.37
