system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;Codigo;Estacao;cloud_cover;cloud_qa_count;date;img_qual;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
1_LT05_225073_19931006_00000000000000000000;596;8;1006;1291;1206;247;2915;206;66870000;COXIM;0;0;06/10/1993;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.605746209;66;0;LANDSAT_5;73.667.969;37.770.821;28;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19931107_00000000000000000000;770;2;922;847;763;243;2924;190;66870000;COXIM;78;0;07/11/1993;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.582832618;96;0;LANDSAT_5;91.472.672;33.520.435;213;36;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19931123_00000000000000000000;478;8;693;779;812;449;2942;227;66870000;COXIM;48;0;23/11/1993;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.213660245;68;0;LANDSAT_5;98.866.936;33.745.735;81;0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19931225_00000000000000000000;485;8;886;1179;778;140;2951;58;66870000;COXIM;14;0;25/12/1993;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.727095517;68;0;LANDSAT_5;104.203.972;36.886.673;32;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19940502_00000000000000000000;408;8;849;1036;566;125;2942;80;66870000;COXIM;10;0;02/05/1994;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.755859375;68;0;LANDSAT_5;50.946.041;51.430.222;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19940518_00000000000000000000;428;8;822;946;496;98;2929;85;66870000;COXIM;0;0;18/05/1994;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.773672055;68;0;LANDSAT_5;46.984.535;54.145.462;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19940603_00000000000000000000;403;8;840;1068;597;144;2951;91;66870000;COXIM;0;0;03/06/1994;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.707317073;68;0;LANDSAT_5;44.936.096;56.370.087;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19940619_00000000000000000000;526;8;823;923;628;230;2911;155;66870000;COXIM;20;0;19/06/1994;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.563152896;68;0;LANDSAT_5;44.656.548;57.722.778;20;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19940721_00000000000000000000;482;8;857;893;428;106;2933;91;66870000;COXIM;0;0;21/07/1994;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.765227021;68;0;LANDSAT_5;4.835.606;56.734.463;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19940923_00000000000000000000;724;8;1013;990;671;313;2973;177;66870000;COXIM;0;0;23/09/1994;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.527903469;68;0;LANDSAT_5;68.277.069;42.347.984;161;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19950113_00000000000000000000;521;8;953;1299;1110;199;2929;97;66870000;COXIM;36;0;13/01/1995;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.654513889;68;0;LANDSAT_5;101.457.069;40.970.398;91;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19950403_00000000000000000000;464;8;913;1292;964;53;2947;73;66870000;COXIM;0;0;03/04/1995;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.890269151;68;0;LANDSAT_5;64.793.755;48.845.093;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19950521_00000000000000000000;495;8;903;1069;585;141;2920;36;66870000;COXIM;11;0;21/05/1995;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.713705584;68;0;LANDSAT_5;48.724.712;56.650.974;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19950606_00000000000000000000;476;8;802;956;516;194;2924;156;66870000;COXIM;0;0;06/06/1995;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.610441767;68;0;LANDSAT_5;47.013.592;58.764.862;8;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19950825_00000000000000000000;509;7;846;998;622;264;2951;178;66870000;COXIM;0;0;25/08/1995;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.524324324;68;0;LANDSAT_5;59.644.196;52.934.864;8;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19950910_00000000000000000000;1550;6;1660;1608;1563;549;2942;246;66870000;COXIM;7;0;10/09/1995;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.490487239;96;0;LANDSAT_5;65.274.559;48.949.215;286;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19951215_00000000000000000000;719;7;1054;1219;1541;734;2860;480;66870000;COXIM;21;0;15/12/1995;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.178970917;66;0;LANDSAT_5;104.132.591;40.458.225;168;1;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19960405_00000000000000000000;502;8;939;1322;867;215;2955;122;66870000;COXIM;0;0;05/04/1996;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.627383016;68;0;LANDSAT_5;63.712.414;49.474.812;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19960507_00000000000000000000;450;8;824;945;498;133;2929;136;66870000;COXIM;2;0;07/05/1996;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.722048067;68;0;LANDSAT_5;51.172.714;54.083.378;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19960523_00000000000000000000;619;8;946;1304;999;99;2915;89;66870000;COXIM;58;0;23/05/1996;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.810526316;68;0;LANDSAT_5;47.604.248;56.373.581;66;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19960608_00000000000000000000;418;8;836;929;437;147;2920;94;66870000;COXIM;0;0;08/06/1996;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.700915565;68;0;LANDSAT_5;45.914.516;58.084.534;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19960624_00000000000000000000;602;8;937;965;709;404;2893;339;66870000;COXIM;19;0;24/06/1996;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.397464579;68;0;LANDSAT_5;45.927.036;58.849.129;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19960726_00000000000000000000;640;8;907;935;592;258;2911;145;66870000;COXIM;1;0;26/07/1996;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.57877551;68;0;LANDSAT_5;499.804;56.554.508;19;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19960811_00000000000000000000;640;8;900;925;587;234;2942;133;66870000;COXIM;0;0;11/08/1996;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.607052897;68;0;LANDSAT_5;53.563.152;53.481.812;82;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19960827_00000000000000000000;1218;5;1302;1403;1513;872;2929;449;66870000;COXIM;70;0;27/08/1996;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.197792088;96;0;LANDSAT_5;58.080.814;49.455.772;237;1;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19960912_00000000000000000000;391;8;660;891;595;163;2938;67;66870000;COXIM;5;0;12/09/1996;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.623121387;68;0;LANDSAT_5;63.640.778;44.915.958;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19970408_00000000000000000000;485;8;846;1078;672;170;2955;70;66870000;COXIM;0;0;08/04/1997;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.679849341;68;0;LANDSAT_5;58.941.525;46.006.607;25;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19970627_00000000000000000000;489;8;778;971;653;144;2915;92;66870000;COXIM;4;0;27/06/1997;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.687635575;68;0;LANDSAT_5;42.947.132;56.105.289;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19970713_00000000000000000000;367;8;781;900;407;138;2920;88;66870000;COXIM;0;0;13/07/1997;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.699673558;68;0;LANDSAT_5;44.690.784;553.783;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19970729_00000000000000000000;442;8;859;885;376;94;2924;82;66870000;COXIM;0;0;29/07/1997;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.802728227;68;0;LANDSAT_5;47.509.918;53.266.106;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19970915_00000000000000000000;982;7;1062;1181;1144;449;2938;299;66870000;COXIM;1;0;15/09/1997;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.434166104;96;0;LANDSAT_5;61.828.098;41.012.287;366;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19980310_00000000000000000000;520;8;925;1216;949;98;2938;-11;66870000;COXIM;0;0;10/03/1998;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.801217039;68;0;LANDSAT_5;73.232.994;40.071.636;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19980427_00000000000000000000;489;8;894;1088;611;177;2955;118;66870000;COXIM;12;0;27/04/1998;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.654296875;68;0;LANDSAT_5;48.886.631;47.368.889;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19980614_00000000000000000000;582;8;943;1051;672;393;2906;193;66870000;COXIM;0;0;14/06/1998;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.411676647;68;0;LANDSAT_5;40.788.139;54.369.408;37;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19980817_00000000000000000000;552;8;867;960;656;239;2947;208;66870000;COXIM;3;0;17/08/1998;7;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.567811935;68;0;LANDSAT_5;50.528.862;4.795.557;70;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19980918_00000000000000000000;1121;7;1164;1252;1409;357;2964;142;66870000;COXIM;10;0;18/09/1998;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.530571992;96;0;LANDSAT_5;61.648.232;38.895.573;947;1;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19990313_00000000000000000000;587;8;961;1294;1034;179;2933;101;66870000;COXIM;8;0;13/03/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.685964912;68;0;LANDSAT_5;71.200.623;39.830.418;11;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19990430_00000000000000000000;469;8;850;1017;516;207;2947;161;66870000;COXIM;6;0;30/04/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.608325449;68;0;LANDSAT_5;47.662.514;4.765.485;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19990516_00000000000000000000;445;8;832;978;498;122;2929;77;66870000;COXIM;0;0;16/05/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.744234801;68;0;LANDSAT_5;43.442.417;50.599.438;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19990601_00000000000000000000;428;8;791;957;371;195;2911;80;66870000;COXIM;0;0;01/06/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.624277457;68;0;LANDSAT_5;41.210.289;5.302.906;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19990617_00000000000000000000;471;8;900;969;460;137;2929;35;66870000;COXIM;0;0;17/06/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.721261445;68;0;LANDSAT_5;40.779.633;54.518.955;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_19990727_00000000000000000000;426;8;749;870;408;148;2945;62;66870000;COXIM;0;0;27/07/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.670011148;68;0;LANDSAT_7;42.355.095;50.039.326;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19990804_00000000000000000000;493;8;860;879;504;255;2933;125;66870000;COXIM;0;0;04/08/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.542600897;68;0;LANDSAT_5;47.399.963;51.117.138;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_19990812_00000000000000000000;677;8;839;935;599;215;2950;141;66870000;COXIM;3;0;12/08/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.592030361;68;0;LANDSAT_7;45.923.958;467.323;125;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19990820_00000000000000000000;546;8;859;873;509;236;2938;159;66870000;COXIM;0;0;20/08/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.568949772;68;0;LANDSAT_5;51.586.441;47.480.171;10;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_19990828_00000000000000000000;2374;1;2282;2188;2157;732;2934;299;66870000;COXIM;16;0;28/08/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.514266755;96;0;LANDSAT_7;50.414.131;42.428.867;;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19990905_00000000000000000000;1775;8;1862;1795;1787;641;2951;348;66870000;COXIM;17;0;05/09/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.487814622;96;0;LANDSAT_5;56.779.739;43.104.015;;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_19990913_00000000000000000000;734;8;886;991;829;253;2965;145;66870000;COXIM;1;0;13/09/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.555750658;68;0;LANDSAT_7;56.129.314;37.605.904;167;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_19991031_00000000000000000000;533;8;812;1081;955;289;2955;197;66870000;COXIM;0;0;31/10/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.475022707;68;0;LANDSAT_7;83.984.581;26.706.692;56;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_19991116_00000000000000000000;532;8;782;985;636;201;2975;148;66870000;COXIM;3;0;16/11/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.591047813;68;0;LANDSAT_7;94.370.216;26.222.832;34;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_19991218_00000000000000000000;462;8;700;982;708;138;2970;85;66870000;COXIM;2;0;18/12/1999;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.670644391;68;0;LANDSAT_7;104.545.448;28.897.964;72;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20000111_00000000000000000000;440;8;839;1132;769;141;2938;94;66870000;COXIM;1;0;11/01/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.712244898;68;0;LANDSAT_5;10.159.214;35.686.703;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000119_00000000000000000000;500;8;932;1383;1119;191;2934;160;66870000;COXIM;21;0;19/01/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.654298643;68;0;LANDSAT_7;9.867.347;3.218.536;59;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000220_00000000000000000000;475;8;818;1169;893;133;2939;94;66870000;COXIM;1;0;20/02/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.720294427;68;0;LANDSAT_7;82.147.118;34.635.422;13;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000307_00000000000000000000;583;8;913;1167;1275;514;2870;321;66870000;COXIM;41;0;07/03/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.279607568;66;0;LANDSAT_7;72.016.479;36.177.273;68;1;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000323_00000000000000000000;519;8;891;1313;1003;141;2939;127;66870000;COXIM;23;0;23/03/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.726744186;68;0;LANDSAT_7;62.047.028;3.831.435;24;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000408_00000000000000000000;436;8;735;1046;611;149;2955;52;66870000;COXIM;2;0;08/04/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.670353982;68;0;LANDSAT_7;53.227.242;41.084.003;11;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000424_00000000000000000000;427;8;798;1087;612;130;2950;81;66870000;COXIM;0;0;24/04/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.719827586;68;0;LANDSAT_7;46.246.143;44.263.809;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20000502_00000000000000000000;403;8;834;1085;578;119;2951;120;66870000;COXIM;0;0;02/05/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.750262329;68;0;LANDSAT_5;47.564.579;48.764.381;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000510_00000000000000000000;426;8;777;1004;545;141;2945;60;66870000;COXIM;0;0;10/05/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.692810458;68;0;LANDSAT_7;41.408.489;47.474.243;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000611_00000000000000000000;454;8;696;852;536;189;2918;99;66870000;COXIM;11;0;11/06/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.572881356;68;0;LANDSAT_7;37.760.754;52.106.487;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000627_00000000000000000000;415;7;737;891;584;257;2939;171;66870000;COXIM;0;0;27/06/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.482897384;68;0;LANDSAT_7;38.429.634;5.275.906;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20000705_00000000000000000000;538;7;862;981;561;281;2933;138;66870000;COXIM;0;0;05/07/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.508311461;68;0;LANDSAT_5;42.440.033;5.486.853;8;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000729_00000000000000000000;469;8;746;867;439;149;2924;94;66870000;COXIM;0;0;29/07/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.667039106;68;0;LANDSAT_7;43.254.562;49.806.892;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20000814_00000000000000000000;534;8;718;812;497;194;2934;116;66870000;COXIM;0;0;14/08/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.574561404;68;0;LANDSAT_7;47.040.276;46.355.309;17;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20000822_00000000000000000000;508;8;797;968;588;232;2955;157;66870000;COXIM;3;0;22/08/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.549076774;68;0;LANDSAT_5;52.348.026;4.671.117;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20000907_00000000000000000000;706;7;979;1120;908;435;2897;307;66870000;COXIM;49;0;07/09/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.384724187;68;0;LANDSAT_5;57.643.658;42.143.715;186;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20000923_00000000000000000000;549;8;887;979;594;164;2973;93;66870000;COXIM;1;0;23/09/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.68791627;68;0;LANDSAT_5;64.315.208;37.470.856;105;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20001001_00000000000000000000;508;8;788;996.5;717;157;2939;88;66870000;COXIM;0;0;01/10/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.664704941;68;0;LANDSAT_7;65.609.322;3.267.485;110;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20001017_00000000000000000000;547;8;819;923;677;221;2980;129;66870000;COXIM;5;0;17/10/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.566666667;68;0;LANDSAT_7;75.332.664;29.096.054;178;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20001118_00000000000000000000;650;8;1053;1499;910;177;2929;104;66870000;COXIM;80;0;18/11/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.708161583;68;0;LANDSAT_7;95.970.261;2.687.656;99;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20001126_00000000000000000000;476;8;872;1247;1221;131;2942;87;66870000;COXIM;1;0;26/11/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.74734812;66;0;LANDSAT_5;99.797.722;29.957.863;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20001220_00000000000000000000;484;8;859;1240;859;150.5;2965;85;66870000;COXIM;1;0;20/12/2000;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.702016723;68;0;LANDSAT_7;104.551.994;29.766.365;68;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010222_00000000000000000000;788;7;1166;1495;1766;737;2836;462;66870000;COXIM;50;0;22/02/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.217206585;66;0;LANDSAT_7;80.755.196;35.421.261;186;4;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20010302_00000000000000000000;516;8;816;1119;882;146;2929;97;66870000;COXIM;16;0;02/03/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.70741483;68;0;LANDSAT_5;77.359.131;38.526.855;31;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010310_00000000000000000000;770;8;1305;1863;2199;616;2908;351;66870000;COXIM;37;0;10/03/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.358667361;66;0;LANDSAT_7;70.695.312;37.021.126;143;16;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20010318_00000000000000000000;502;8;933;1243;878;126;2933;102;66870000;COXIM;13;0;18/03/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.76203966;68;0;LANDSAT_5;6.771.859;40.245.186;10;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010326_00000000000000000000;498;8;841;1181;1053;118;2945;76;66870000;COXIM;8;0;26/03/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.758937692;68;0;LANDSAT_7;60.938.557;39.229.248;20;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010411_00000000000000000000;570;8;953;1173;756;197;2945;76;66870000;COXIM;49;0;11/04/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.635859519;68;0;LANDSAT_7;52.424.999;42.029.846;110;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20010419_00000000000000000000;444;8;801;965;491;139;2955;112;66870000;COXIM;4;0;19/04/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.689732143;68;0;LANDSAT_5;51.198.116;45.390.106;10;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010427_00000000000000000000;436;8;732;1105;676;107;2965;56;66870000;COXIM;0;0;27/04/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.744934446;68;0;LANDSAT_7;45.823.219;45.217.339;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010529_00000000000000000000;402;8;671;1100;868;90;2939;31;66870000;COXIM;0;0;29/05/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.76346912;68;0;LANDSAT_7;38.894.066;50.963.303;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20010606_00000000000000000000;412;8;755;934;445;98;2942;85;66870000;COXIM;0;0;06/06/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.770222743;68;0;LANDSAT_5;40.453.766;53.344.418;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010614_00000000000000000000;433;8;728;858;437;125;2929;66;66870000;COXIM;0;0;14/06/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.706916764;68;0;LANDSAT_7;38.268.028;52.637.436;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010630_00000000000000000000;500;8;702;794;466;123;2908;64;66870000;COXIM;0;0;30/06/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.691729323;68;0;LANDSAT_7;39.166.874;53.062.172;55;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20010708_00000000000000000000;808;6;1107;1175;1076;635;2850;445;66870000;COXIM;83;0;08/07/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.270952928;96;0;LANDSAT_5;42.035.564;5.414.444;11;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010716_00000000000000000000;496;8;772;970;540;254;2908;134;66870000;COXIM;19;0;16/07/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.504873294;68;0;LANDSAT_7;41.278.584;52.066.303;11;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010801_00000000000000000000;388;8;666;871;470;118;2939;93;66870000;COXIM;0;0;01/08/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.689064559;68;0;LANDSAT_7;44.340.084;49.654.865;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20010809_00000000000000000000;451;8;813;996;578;246;2942;166;66870000;COXIM;0;0;09/08/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.535410765;68;0;LANDSAT_5;48.170.715;49.502.483;9;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010817_00000000000000000000;454;8;735;830;430;192;2950;143;66870000;COXIM;0;0;17/08/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.585760518;68;0;LANDSAT_7;48.306.805;46.046.524;9;40;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20010902_00000000000000000000;486;8;691;812;501;177;2965;134;66870000;COXIM;2;0;02/09/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.602247191;68;0;LANDSAT_7;53.250.484;41.587.715;35;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20010910_00000000000000000000;782;8;970;992;864;332;2960;173;66870000;COXIM;2;0;10/09/2001;9;-18.508.158.838.633.000;-5.476.266.594.647.040;-0.490015361;96;0;LANDSAT_5;58.205.654;40.905.754;256;32;"{""type"":""MultiPoint"",""coordinates"":[]}"
