1977/08; 25052.631
1977/08; 24056.039
1977/09; 63755.464
1977/09; 62079.874
1977/09; 60853.299
1977/09; 59626.724
1977/09; 58400.148
1977/09; 57173.573
1977/09; 79481.912
1977/09; 77846.478
1977/09; 76619.903
1977/09; 75393.328
1977/09; 74166.752
1977/09; 72940.177
1977/09; 71713.602
1977/09; 70487.026
1977/09; 69260.451
1977/09; 68033.876
1977/09; 66807.300
1977/09; 65580.725
1977/09; 81321.775
1977/10; 48204.241
1977/10; 46977.666
1977/10; 45291.124
1977/10; 44064.549
1977/10; 42837.974
1977/10; 41611.398
1977/10; 40384.823
1977/10; 39158.248
1977/10; 37931.672
1977/10; 36705.097
1977/10; 35478.522
1977/10; 34251.946
1977/10; 33025.371
1977/10; 31798.796
1977/10; 30572.220
1977/10; 29345.645
1977/10; 28119.070
1977/10; 26739.173
1977/11; 25665.919
1977/11; 24975.970
1977/11; 23826.056
1977/11; 22599.481
1977/11; 21372.905
1977/11; 19941.901
1977/12; 18766.433
1977/12; 17539.857
1977/12; 16313.282
1977/12; 15086.707
1977/12; 13860.131
1977/12; 12582.449
1978/01; 11560.303
1978/01; 10180.405
1978/01; 8953.830
1978/04; 7650.594
1978/05; 8851.615
1978/06; 11713.625
1978/06; 10333.727
1978/06; 22139.515
1978/06; 20912.940
1978/06; 19686.364
1978/06; 18459.789
1978/06; 17233.214
1978/06; 16006.638
1978/06; 14780.063
1978/07; 13297.951
1978/07; 27250.246
1978/07; 25665.919
1978/07; 24439.344
1978/07; 23289.429
1978/08; 30756.207
1978/08; 29039.001
1978/09; 32463.191
1978/09; 28195.731
1978/10; 30725.542
1978/10; 29498.967
1978/10; 27045.816
1978/10; 25819.241
1978/10; 24592.666
1978/10; 23366.090
1978/10; 22139.515
1978/10; 20912.940
1978/10; 28272.392
1978/11; 19533.042
1978/11; 18306.467
1978/11; 16875.462
1978/11; 15546.673
1978/11; 14320.097
1978/12; 12889.093
1978/11; 11202.552
1978/11; 9797.101
1978/12; 8544.972
1979/01; 7267.289
1979/01; 5657.409
1979/03; 5082.452
1979/05; 6577.340
1979/04; 5580.748
1979/07; 11790.286
1979/06; 10027.084
1979/06; 8800.508
1979/06; 7650.594
1979/06; 6807.323
1979/07; 15495.565
1979/07; 14013.453
1979/07; 13246.844
1979/08; 17437.643
1979/08; 19226.399
1979/09; 35386.529
1979/09; 33791.981
1979/09; 32565.405
1979/09; 31338.830
1979/09; 30112.255
1979/09; 29039.001
1979/09; 27812.426
1979/09; 26585.851
1979/09; 25359.275
1979/09; 24132.700
1979/09; 22982.786
1979/09; 22139.515
1979/09; 20912.940
1979/09; 37165.063
1979/11; 19686.364
1979/11; 18459.789
1979/11; 17233.214
1979/11; 16006.638
1979/11; 14473.419
1979/11; 20912.940
1979/11; 13093.522
1979/11; 11866.947
1979/11; 10640.371
1979/11; 9260.474
1979/12; 7957.238
1979/12; 6398.465
1980/01; 5120.782
1980/04; 6066.267
1980/03; 4814.138
1980/06; 10487.049
1980/06; 9260.474
1980/06; 8033.899
1980/06; 6807.323
1980/07; 16619.926
1980/07; 15086.707
1980/07; 13860.131
1980/07; 12633.556
1980/07; 11636.964
1980/08; 18429.125
1980/08; 19686.364
1980/10; 18715.325
1980/10; 19993.008
1980/10; 17539.857
1980/10; 16313.282
1980/10; 15086.707
1980/10; 13860.131
1980/10; 12710.217
1980/10; 11406.981
1980/10; 10180.405
1980/10; 8698.294
1980/12; 7318.396
1980/12; 6347.358
1981/01; 5120.782
1981/04; 9567.118
1981/04; 8110.560
1981/04; 6807.323
1981/04; 5580.748
1981/05; 10793.693
1981/06; 12441.904
1981/06; 16108.853
1981/06; 14626.741
1981/06; 13860.131
1981/07; 23979.378
1981/07; 22446.159
1981/07; 21219.583
1981/07; 19993.008
1981/07; 18766.433
1981/07; 17616.518
1981/07; 26841.387
1981/07; 25435.936
1981/08; 29805.611
1981/08; 28425.714
1981/09; 40231.501
1981/09; 38596.067
1981/09; 37369.492
1981/09; 36142.917
1981/09; 34916.341
1981/09; 33689.766
1981/09; 60316.672
1981/09; 58936.775
1981/09; 57710.200
1981/09; 56483.624
1981/09; 55257.049
1981/09; 54030.474
1981/09; 52803.898
1981/09; 51577.323
1981/09; 50350.748
1981/09; 49124.172
1981/09; 47897.597
1981/09; 46671.022
1981/09; 45444.446
1981/10; 44294.532
1981/10; 43067.957
1981/10; 41918.042
1981/10; 29805.611
1981/10; 28579.036
1981/10; 27352.460
1981/10; 26125.885
1981/10; 24899.309
1981/10; 23672.734
1981/10; 22139.515
1981/10; 40844.789
1981/10; 39618.214
1981/10; 38391.638
1981/10; 37165.063
1981/10; 35938.488
1981/10; 34711.912
1981/10; 33485.337
1981/10; 32258.762
1981/10; 31032.186
1981/11; 20759.618
1981/11; 19533.042
1981/11; 18306.467
1981/11; 17079.892
1981/11; 15853.316
1981/11; 14166.775
1981/11; 12633.556
1981/11; 11406.981
1981/12; 9643.779
1981/12; 8187.221
1982/03; 7297.953
1982/04; 9362.689
1982/04; 8033.899
1982/06; 16504.935
1982/05; 14780.063
1982/05; 13553.488
1982/05; 12326.912
1982/05; 11176.998
1982/05; 10333.727
1982/06; 33076.478
1982/06; 31492.152
1982/06; 30265.577
1982/06; 29039.001
1982/06; 27812.426
1982/06; 26585.851
1982/06; 25359.275
1982/06; 24132.700
1982/06; 22906.125
1982/06; 21679.549
1982/06; 20452.974
1982/06; 19226.399
1982/06; 17999.823
1982/07; 46303.049
1982/07; 44677.837
1982/07; 43451.261
1982/07; 42224.686
1982/07; 40998.111
1982/07; 48204.241
1982/08; 33996.410
1982/08; 32412.083
1982/08; 31185.508
1982/08; 29958.933
1982/08; 28732.357
1982/09; 27148.031
1982/09; 25665.919
1982/09; 24439.344
1982/09; 23212.768
1982/09; 21986.193
1982/09; 20759.618
1982/09; 19533.042
1982/09; 18306.467
1982/10; 16619.926
1982/10; 15086.707
1982/10; 12889.093
1982/10; 10717.032
1982/11; 9107.152
1982/12; 7471.718
1983/01; 6040.714
1983/03; 7113.967
1983/03; 6040.714
1983/04; 9822.654
1983/04; 8340.542
1983/04; 13042.415
1983/04; 11560.303
1983/04; 10793.693
1983/05; 17437.643
1983/05; 15853.316
1983/05; 14626.741
1983/06; 19175.291
1983/08; 20606.296
1983/08; 18398.460
1983/09; 16364.389
1983/09; 14677.848
1983/09; 12889.093
1983/10; 11560.303
1983/10; 10333.727
1983/10; 9107.152
1983/10; 7625.040
1983/11; 6347.358
1983/12; 5044.121
1984/01; 4737.477
1984/03; 6040.714
1984/04; 9030.491
1984/04; 7267.289
1984/04; 12224.698
1984/04; 10640.371
1984/05; 15699.994
1984/05; 13860.131
1984/06; 32565.405
1984/05; 31032.186
1984/05; 29805.611
1984/05; 28579.036
1984/05; 27352.460
1984/05; 26125.885
1984/05; 24899.309
1984/05; 23672.734
1984/05; 22446.159
1984/05; 21219.583
1984/05; 19993.008
1984/05; 18766.433
1984/05; 17539.857
1984/05; 16619.926
1984/06; 50197.426
1984/06; 48817.529
1984/06; 47590.953
1984/06; 46364.378
1984/06; 45137.803
1984/06; 43911.227
1984/07; 42684.652
1984/07; 41458.077
1984/08; 32948.710
1984/08; 39004.926
1984/08; 37778.351
1984/08; 36551.775
1984/08; 35325.200
1984/08; 34098.625
1984/08; 31441.045
1984/08; 29958.933
1984/08; 28630.143
1984/08; 26841.387
1984/08; 25359.275
1984/08; 24030.485
1984/10; 22241.730
1984/10; 20759.618
1984/10; 19533.042
1984/10; 18306.467
1984/10; 17079.892
1984/10; 15853.316
1984/10; 14473.419
1984/10; 12735.771
1984/10; 11253.659
1984/10; 10027.084
1984/10; 8800.508
1984/10; 7471.718
1984/12; 6232.366
1985/03; 6602.894
1985/04; 8033.899
1985/05; 9682.109
1985/06; 11176.998
1985/06; 13553.488
1985/06; 12326.912
1985/07; 17233.214
1985/07; 16006.638
1985/07; 14780.063
1985/08; 18766.433
1985/09; 20115.666
1985/09; 16926.570
1985/09; 15393.351
1985/09; 18153.145
1985/10; 14013.453
1985/10; 12786.878
1985/10; 11560.303
1985/10; 10333.727
1985/10; 8953.830
1985/11; 7152.298
1985/12; 6079.044
1985/12; 8378.873
1985/12; 7267.289
1986/03; 6551.787
1986/04; 7727.255
1986/05; 17744.287
1986/05; 16159.960
1986/05; 14933.385
1986/05; 13706.810
1986/05; 12480.234
1986/05; 11253.659
1986/05; 10027.084
1986/05; 8877.169
1986/06; 24388.236
1986/07; 18153.145
1986/07; 16696.587
1986/08; 14856.724
1986/08; 12837.985
1986/09; 11560.303
1986/09; 10129.298
1986/10; 8647.186
1986/10; 7216.182
1986/12; 5772.400
1987/01; 5887.392
1987/03; 9381.020
1987/03; 8532.195
1987/01; 7420.611
1987/04; 14780.063
1987/04; 13553.488
1987/04; 12020.268
1987/04; 11100.337
1987/04; 9490.457
1987/05; 17194.883
1987/05; 16006.638
1987/06; 20146.330
1987/06; 18536.450
1987/07; 17079.892
1987/07; 15853.316
1987/07; 14626.741
1987/07; 13400.166
1987/08; 11815.839
1987/08; 10180.405
1987/09; 8302.212
1987/09; 6462.349
1987/11; 4775.808
1988/01; 4814.138
1988/01; 5964.053
1988/03; 7535.602
1988/03; 9464.903
1988/04; 15086.707
1988/04; 13860.131
1988/04; 12633.556
1988/04; 11406.981
1988/04; 42071.364
1988/04; 40844.789
1988/04; 39618.214
1988/04; 38391.638
1988/04; 37165.063
1988/04; 35938.488
1988/04; 34711.912
1988/04; 33485.337
1988/04; 32258.762
1988/04; 31032.186
1988/04; 29805.611
1988/04; 28579.036
1988/04; 27352.460
1988/04; 26125.885
1988/04; 24899.309
1988/04; 23672.734
1988/04; 22446.159
1988/04; 21219.583
1988/04; 19993.008
1988/04; 18766.433
1988/05; 17284.321
1988/04; 16313.282
1988/04; 10333.727
1988/06; 64412.558
1988/06; 62693.162
1988/06; 61466.587
1988/06; 60240.011
1988/06; 59038.990
1988/06; 57812.414
1988/06; 56585.839
1988/06; 55359.264
1988/05; 46824.344
1988/05; 45827.751
1988/05; 44524.515
1988/05; 43297.940
1988/06; 78561.981
1988/06; 77335.405
1988/06; 76108.830
1988/06; 74882.255
1988/06; 73655.679
1988/06; 72429.104
1988/06; 71202.529
1988/06; 69975.953
1988/06; 68749.378
1988/06; 67522.802
1988/06; 66296.227
1988/07; 57403.556
1988/07; 56176.981
1988/07; 54950.405
1988/07; 53723.830
1988/07; 52497.255
1988/07; 51270.679
1988/07; 50044.104
1988/07; 48817.529
1988/07; 47130.987
1988/07; 45904.412
1988/07; 44677.837
1988/07; 43451.261
1988/07; 42224.686
1988/07; 40998.111
1988/07; 39771.535
1988/07; 38544.960
1988/07; 37165.063
1988/08; 35478.522
1988/08; 34251.946
1988/08; 33025.371
1988/08; 31798.796
1988/08; 30572.220
1988/08; 29345.645
1988/08; 28119.070
1988/08; 26969.155
1988/08; 25308.168
1988/08; 23826.056
1988/08; 22599.481
1988/08; 21372.905
