station_nm,sensor,site_no,Latitude,Longitude,num_pix,landsat_dt,B1,B2,B3,B4,B5,B6,B7,B2.B1,B2.B1,B3.B1,B4.B1,B5.B1,B7.B1,B3.B2,B4.B2,B5.B2,B7.B2,B4.B3,B5.B3,B7.B3,B5.B4,B7.B4,B7.B5,B1.2,B2.2,B3.2,B4.2,B5.2,B7.2,nd52,cloud_cover,match_dt_start,match_dt_end,B4.B3.B1,cluster
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,35,1995-01-13,0.142934918,0.13950553500000001,0.140867159,0.233385324,0.099349335,281.1472778,0.05369148,0.9760073812054799,0.9760073812054799,0.9855335629044821,1.6328083246950198,0.6950669324902121,0.37563585407450967,1.0097603582538857,1.6729466970611595,0.7121533564958551,0.3848698906462743,1.6567759700470712,0.705269671833163,0.38114973270668434,0.42568801369875336,0.23005508264092903,0.5404311966456544,0.02043039078366672,0.01946179429563623,0.019843556484731278,0.05446870945858498,0.009870290364942224,0.0028827750245903998,-0.159140371,40,1995-01-05,1995-01-21,11.591121282534134,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,18,1995-04-03,0.103662238,0.112314895,0.131263211,0.14850089,0.045658663,293.7689209,0.021388121,1.0834697105420394,1.0834697105420394,1.266258702614543,1.432545668172821,0.44045608006263576,0.2063250940038551,1.1687070624069942,1.3221834022994012,0.40652366723042394,0.19042996033607118,1.1313214789481267,0.3478405156491258,0.16294071154483644,0.30746390139479973,0.14402688765030297,0.4684351138359001,0.010745859587168645,0.012614635638861024,0.01723003056203052,0.022052514330792097,0.002084713506947569,4.5745171991064097e-4,-0.315062822,34,1995-03-26,1995-04-11,10.913535157789346,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,32,1995-05-21,0.103116266,0.093845941,0.083213888,0.102634072,0.048751246,290.625885,0.016828408,0.9100983253214386,0.9100983253214386,0.8069908970520713,0.995323783349564,0.4727793964145288,0.16319838423939828,0.8867073750158251,1.0936442312406458,0.5194816683653904,0.1793195083418685,1.2333767171172199,0.585854683295173,0.202230762249686,0.47500060213921935,0.1639651206667509,0.34518929013629723,0.010632964313782755,0.008807060642175481,0.006924551156076544,0.010533752735301185,0.002376683986552516,2.8319531581446396e-4,-0.293019838,45,1995-05-13,1995-05-29,11.961029670306525,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,30,1995-06-06,0.102411561,0.089758262,0.079943128,0.083419845,0.037916921,292.8792419,0.017879577,0.8764465761829371,0.8764465761829371,0.7806064785986419,0.8145549602549268,0.37024063132872276,0.17458553336571056,0.8906492418491793,0.9293834700141587,0.42243376994086623,0.1991970053965617,1.043489879455305,0.4742986914397445,0.223653707920961,0.45453118499560863,0.21433241694467306,0.4715461205301981,0.01048812782645672,0.008056545597260645,0.006390903714424384,0.0069588705398240264,0.001437692898120241,3.1967927369892904e-4,-0.327403597,0,1995-05-29,1995-06-14,10.189180491598062,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,143,1995-07-08,0.111655734,0.077955671,0.061225653,0.092241175,0.053959198,287.3972168,0.028663497,0.6981788414019113,0.6981788414019113,0.5483431150969819,0.8261212541041555,0.48326401221812754,0.2567131662042542,0.7853906228323017,1.1832516328414386,0.692177968681714,0.36768969636602833,1.506577234872448,0.8813168231950095,0.46816155639859,0.5849795170107059,0.3107451417439121,0.5312068759806252,0.012467002935078757,0.006077086641060242,0.0037485805852764086,0.008508434365380624,0.002911595048803204,8.215960602690089e-4,-0.181804715,16,1995-06-30,1995-07-16,13.49305746243581,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,32,1995-09-10,0.165590897,0.141707107,0.126756236,0.146926254,0.073840857,296.8329163,0.036970202,0.8557662864764843,0.8557662864764843,0.7654782859229273,0.8872846071967351,0.44592340725106405,0.2232622847619456,0.8944945577076808,1.0368305239623585,0.5210808304766252,0.2608916573252745,1.1591244631151718,0.582542203288523,0.29166377266046306,0.5025708815798162,0.25162420597751034,0.5006740644952158,0.027420345169264605,0.02008090417430945,0.016067143364887695,0.021587324114472516,0.005452472162494448,0.001366795835920804,-0.302123756,8,1995-09-02,1995-09-18,6.999928644116059,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,28,1995-09-26,0.16529043,0.141928047,0.12648125,0.147081032,0.083488941,292.8792419,0.048262615,0.8586585865860474,0.8586585865860474,0.7652061283886792,0.8898339244443856,0.5051045060503503,0.2919867472061147,0.8911645913087213,1.0363070239386862,0.5882483608049648,0.3400498775270261,1.1628682670356278,0.6600894678064931,0.3815792064041113,0.5676390753091806,0.32813622765442657,0.5780719508707147,0.027320926249584897,0.02014357052523421,0.015997506601562496,0.021632829974185024,0.0069704032693014804,0.002329280006638225,-0.247106124,40,1995-09-18,1995-10-04,7.0353030543609085,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,29,1995-10-12,0.106501907,0.095992789,0.089967959,0.110293455,0.05235197,296.3998108,0.025559789,0.9013246025726093,0.9013246025726093,0.8447544418148305,1.0356007522006154,0.49155899152115645,0.23999372142697875,0.9372366397230109,1.1489764611381383,0.5453739863730805,0.2662678026783866,1.2259192742162797,0.5818957168962786,0.2840987978842556,0.4746607130948976,0.23174347924815666,0.48822974570011407,0.01134265619463665,0.00921461553999852,0.008094233646625681,0.012164646215837025,0.0027407287628809,6.53302813724521e-4,-0.298911998,37,1995-10-04,1995-10-20,11.510772987532322,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,28,1995-12-15,0.127952978,0.125558019,0.12045379,0.198136836,0.101126596,283.5926819,0.053404309,0.9812825067658839,0.9812825067658839,0.9413910632076106,1.5485128919781768,0.7903418707456735,0.417374490494469,0.9593476462861366,1.5780500327900204,0.8054172629149239,0.425335708745134,1.6449198983278153,0.8395468170823018,0.44335930816290625,0.510387659566745,0.2695324608898064,0.5280936085300448,0.016371964579068483,0.01576481613520436,0.0145091155253641,0.0392582057800909,0.010226588418547216,0.0028520202197674805,-0.096639689,31,1995-12-07,1995-12-23,12.855659352671067,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1996-01-16,0.105781049,0.100280412,0.099569,0.150379375,0.055217657,290.625885,0.022439348,0.9479997877502614,0.9479997877502614,0.9412744621203369,1.4216097913719876,0.5219995218614253,0.21213013306381562,0.9929057730636368,1.4995887232693061,0.5506325303091096,0.22376601324693401,1.5103031566049674,0.5545667527041549,0.22536480229790398,0.3671890310755714,0.14921825549547602,0.40637993748992285,0.011189630327540402,0.010056161030889743,0.009913985761000001,0.022613956425390627,0.003048989644569649,5.035243386651041e-4,-0.278461111,16,1996-01-08,1996-01-24,14.277634518494587,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,1,1996-02-01,0.111387745,0.105919629,0.09866368,0.193505958,0.103108555,284.0753174,0.063877583,0.9509091776658196,0.9509091776658196,0.8857678194311233,1.7372284356775516,0.9256723439369385,0.5734704746918075,0.9314957098273069,1.8269131021975162,0.9734603111194811,0.6030759699885279,1.9612684019083821,1.0450507724828428,0.6474275336172338,0.5328443427049414,0.33010654379954546,0.6195177791018408,0.012407229736185025,0.011218967807497641,0.009734521751142401,0.03744455578149777,0.010631374114188026,0.004080345609921889,-0.013448303,55,1996-01-24,1996-02-09,17.60757794233452,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,34,1996-02-17,0.118654698,0.111529782,0.106657125,0.15276508,0.062462665,291.9829712,0.030305322,0.9399525166715269,0.9399525166715269,0.8988866584953931,1.2874760340294322,0.5264238673465756,0.2554076872708403,0.9563107099052701,1.3697245458616605,0.5600536814462705,0.2717240315237055,1.432300748777918,0.5856398716916474,0.2841378107651036,0.408880517720411,0.19837859542246172,0.4851749761237373,0.014078937357471205,0.012438892272967522,0.011375742313265626,0.0233371696674064,0.003901584518902225,9.184125415236839e-4,-0.310121339,49,1996-02-09,1996-02-25,12.071167622692174,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1996-04-05,0.097574621,0.094239578,0.089675792,0.118218221,0.043544285,295.9651794,0.017883357,0.9658205897617579,0.9658205897617579,0.9190483250762511,1.2115673090854229,0.4462665040738411,0.18327877491832634,0.9515725123472009,1.2544434462556697,0.4620594226345114,0.1897648247109086,1.3182846603685416,0.48557457959222705,0.19942234800669503,0.36833818536315144,0.1512741170415684,0.4106935502557913,0.00952080666329364,0.008881098061618084,0.008041747670827265,0.013975547776404841,0.0018961047561612252,3.1981445758944894e-4,-0.34709015,0,1996-03-28,1996-04-13,13.510528115385062,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1996-04-21,0.09280327,0.086793624,0.083835691,0.103158563,0.037191246,294.6521301,0.014823768,0.9352431654617344,0.9352431654617344,0.9033700105610504,1.1115832771840906,0.4007536156861714,0.15973325077877104,0.9659199274822308,1.1885500137659881,0.428502052178395,0.17079328315637562,1.2304850329199288,0.44362067702167557,0.17681929764257562,0.3605250491905359,0.14369886094671558,0.3985821824845556,0.008612446922692899,0.007533133167053376,0.007028423085447481,0.010641689120224968,0.0013831887790325158,2.1974409771782397e-4,-0.391902092,3,1996-04-13,1996-04-29,13.259069781915324,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1996-05-07,0.098515362,0.087753251,0.07781063,0.095969483,0.0425318,293.3248901,0.011495979,0.8907570273151918,0.8907570273151918,0.7898324527295552,0.9741575430641974,0.4317275918856189,0.1166922474486771,0.886697975440249,1.093628804703771,0.48467492104651483,0.1310034542196049,1.2333723939775323,0.5466065497734692,0.1477430397363445,0.4431804639397714,0.119787860063808,0.2702913819777202,0.009705276549991043,0.0077006330610690015,0.0060544941409969005,0.009210141667287288,0.0018089540112400002,1.32157533168441e-4,-0.379433312,13,1996-04-29,1996-05-15,12.51959459863257,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,32,1996-06-24,0.102935575,0.090217598,0.071842417,0.089000404,0.045084283,291.9829712,0.017970383,0.8764472146777244,0.8764472146777244,0.697935742817777,0.8646224009532176,0.43798543895052805,0.17457893444516145,0.7963237615791988,0.9865082419950929,0.49972825700812834,0.19918933111032286,1.2388280867554888,0.6275440733014314,0.2501361138782399,0.5065626780750344,0.20191349917917226,0.3985952931756727,0.010595732600580625,0.008139214988889603,0.00516133288040189,0.007921071912163217,0.0020325925736240894,3.2293466516668896e-4,-0.296381579,19,1996-06-16,1996-07-02,12.034984860729528,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,4,1996-07-10,0.172571704,0.133558229,0.117196053,0.184569225,0.113429882,289.2530823,0.070352733,0.7739288997227495,0.7739288997227495,0.6791151172732234,1.069521947815964,0.6572913135284334,0.40767247103267873,0.8774903192224868,1.3819382480730558,0.8492915999956843,0.5267570072376446,1.5748757767465087,0.9678643529061512,0.6002995083802012,0.6145655214188606,0.38117260881384746,0.62023103400566,0.029780993021463614,0.01783780053361644,0.013734914838778808,0.034065798817100625,0.012866338130533924,0.004949507040569289,-0.081495206,66,1996-07-02,1996-07-18,9.125921227193242,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1996-07-26,0.114868514,0.099001653,0.083613358,0.09827774,0.055550557,291.5323486,0.026020175,0.8618693630876081,0.8618693630876081,0.7279049331133508,0.8555672618869258,0.48360125038267665,0.22652138600835386,0.8445652720566191,0.9926878695651679,0.5611073685810075,0.2628256621129346,1.1753832443854246,0.6643741900666159,0.31119638802211486,0.5652404807029547,0.2647616337127817,0.46840529429794914,0.013194775508568197,0.009801327296732408,0.0069911936360361636,0.0096585141795076,0.003085864383010249,6.770495070306249e-4,-0.293005005,8,1996-07-18,1996-08-03,10.23242317198797,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1996-08-11,0.123108976,0.104799539,0.088594548,0.095542081,0.057542384,294.2113342,0.024107747,0.8512745569421356,0.8512745569421356,0.7196432857990793,0.7760772943152415,0.4674101423766209,0.1958244458145765,0.8453715430942879,0.9116650885267731,0.549070964901859,0.23003676571516216,1.0784194192175347,0.6495025404949298,0.27211321175203695,0.6022726676845148,0.25232595676872477,0.4189563470293479,0.015155819971768575,0.01098294337461252,0.007848993935324303,0.00912828924181056,0.0033111259564034563,5.81183465416009e-4,-0.286177005,0,1996-08-03,1996-08-19,8.759876446519502,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,27,1996-09-12,0.092513382,0.084019147,0.077212282,0.08743149,0.043049876,294.6521301,0.023695353,0.9081837155191235,0.9081837155191235,0.8346066302062115,0.9450685739712769,0.46533674447227535,0.25612892413769933,0.9189843596007943,1.0406138734067367,0.512381731273706,0.28202325120011035,1.1323521042934594,0.5575521780330234,0.3068858008885167,0.49238410554366624,0.27101623225224686,0.5504162892362338,0.008558725849077926,0.00705921706260761,0.005961736491647523,0.0076442654436201,0.0018532918236153762,5.61469753794609e-4,-0.291077987,0,1996-09-04,1996-09-20,12.239873624914711,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,29,1996-12-01,0.118265107,0.122148454,0.121708497,0.192551389,0.093462162,295.0913696,0.043452226,1.0328359488145562,1.0328359488145562,1.029115857477726,1.6281335542189972,0.7902767297204577,0.36741374613562056,0.9963981779089893,1.5763718876048973,0.7651522302525418,0.35573291824061887,1.5820702230839314,0.7679181347543877,0.3570188365730948,0.4853881474726729,0.225665606598143,0.4649178348773913,0.013986635533721448,0.014920244814590117,0.014812958241999009,0.037076037405829314,0.008735175725714243,0.0018880959443550757,-0.083787175,67,1996-11-23,1996-12-09,13.37732035437918,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,31,1997-04-08,0.094957292,0.08832337,0.087175593,0.107013062,0.04081009,295.9651794,0.016759178,0.9301378350174518,0.9301378350174518,0.9180505379197208,1.1269599179386878,0.4297731026280741,0.17649174325653685,0.987004832356374,1.2116052863472035,0.4620531349743562,0.1897479455324225,1.227557603192903,0.46813664921097814,0.19224621735581426,0.38135615631669334,0.15660871380355418,0.41066260819321887,0.009016887303973264,0.0078010176881569,0.007599584014901648,0.011451795438615846,0.0016654634458081001,2.8087004723568396e-4,-0.343932373,0,1997-03-31,1997-04-16,12.927470627457478,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,163,1997-05-26,0.527263761,0.511769533,0.513082147,0.523717403,0.390121907,285.9854431,0.248544201,0.9706138954617062,0.9706138954617062,0.9731033781401865,0.993274034245642,0.7398989573265968,0.4713849488320893,1.0025648537385674,1.0233461924354141,0.7622999843564348,0.4856565015565316,1.0207281739623657,0.76034979833356,0.4844140503684296,0.7449091910356089,0.47457693705855325,0.6370936790278737,0.2780070736638652,0.26190805490703817,0.2632532895701296,0.2742799182050644,0.15219510232131664,0.061774219850728396,-0.142329341,44,1997-05-18,1997-06-03,1.935896698127838,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1997-06-27,0.100155108,0.09317936,0.086581446,0.10190548,0.048407029,292.4319458,0.021211507,0.9303505518660117,0.9303505518660117,0.8644735923004546,1.0174766123760757,0.4833206210511,0.2117865720837723,0.9291912500794167,1.0936486363503677,0.5195037720799971,0.22764169017688038,1.1769898137298376,0.5590924064723982,0.24498905920328473,0.4750188998668177,0.20814883556801853,0.4381906396279764,0.010031045658491665,0.0086823931300096,0.007496346791450917,0.0103847268540304,0.002343240456606841,4.4992802921104905e-4,-0.250824113,0,1997-06-19,1997-07-05,11.751670356441904,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,29,1997-07-29,0.095652297,0.087056808,0.077192619,0.081783667,0.039165244,293.3248901,0.019815717,0.9101381851812718,0.9101381851812718,0.8070127056122867,0.855009963848542,0.40945429674313,0.20716404750844614,0.8866925031296806,0.939428734855521,0.44988146130972323,0.22761823521027788,1.0594752200336668,0.5073703225434028,0.25670481526219496,0.47888833353486093,0.2422943079820571,0.505951577883697,0.009149361921376208,0.007578887819148864,0.0059587004280791615,0.00668856818796689,0.0015339163375795361,3.92662640224089e-4,-0.391906877,0,1997-07-21,1997-08-06,11.07631759259965,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,34,1997-09-15,0.13918978,0.119892307,0.104476668,0.124331534,0.069029652,295.9651794,0.035484828,0.8613585494567201,0.8613585494567201,0.7506058850010395,0.8932518896143092,0.4959390840333248,0.25493845884374555,0.8714209494692599,1.0370267877154118,0.5757638144372349,0.2959725180699042,1.1900411487089155,0.6607183529245018,0.3396435652025197,0.5552063083207837,0.28540489173084604,0.5140519613223605,0.019373794856448405,0.01437416527778225,0.010915374156382223,0.015458330346793154,0.004765092855241104,0.001259173018189584,-0.255746146,0,1997-09-07,1997-09-23,8.549773903722784,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,13,1997-11-02,0.146028459,0.142314941,0.135843158,0.199191511,0.105227061,282.1319885,0.056535739,0.9745699021585923,0.9745699021585923,0.9302512601327937,1.364059528971678,0.720592833209313,0.3871556228638967,0.9545249222989173,1.3996528375752197,0.739395739200707,0.3972579309153492,1.466334513513003,0.7746217222070176,0.41618392734951,0.5282708106973495,0.28382604618125523,0.5372737626873376,0.02132431083791468,0.02025354243183348,0.01845336357541296,0.039677258054463115,0.01107273436669772,0.003196289784276121,-0.139526739,23,1997-10-25,1997-11-10,10.041429756599726,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1998-01-21,0.10724771,0.105944335,0.105629481,0.116296485,0.045424685,295.0913696,0.020223953,0.9878470598579681,0.9878470598579681,0.9849112955418815,1.0843726639944107,0.42354923009544915,0.18857235273368542,0.9970281185869919,1.0977131056606284,0.4287599237845044,0.19089225488082961,1.100985102823709,0.4300379455618077,0.19146125502595246,0.3905937913772716,0.1738999506304941,0.44521944400935304,0.0115020713002441,0.011224202118592225,0.01115758725632936,0.013524872423355226,0.0020634020073492247,4.0900827494620896e-4,-0.423522208,44,1998-01-13,1998-01-29,10.26581455980467,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,23,1998-02-22,0.305607855,0.296869546,0.293379784,0.409562051,0.278775007,286.9285583,0.186458662,0.9714067918836706,0.9714067918836706,0.9599877071222531,1.3401555107279557,0.91219843482099,0.6101239184444393,0.9882447962513473,1.379602780138317,0.9390488541387807,0.6280828212672243,1.3960131997370344,0.9502188705681235,0.6355538866986146,0.6806661074172617,0.4552635224497399,0.6688499948634204,0.09339616103770101,0.08813152734224611,0.08607169765988665,0.16774107361932658,0.07771550452785006,0.03476683263483024,-0.033124873,42,1998-02-14,1998-03-02,4.567988606631314,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1998-03-10,0.094906688,0.095973298,0.095289335,0.116688639,0.041320834,294.2113342,0.015076489,1.0112385125060943,1.0112385125060943,1.0040318233421022,1.2295091258479065,0.43538379508091146,0.15885591750920652,0.9928734031834563,1.215844838425788,0.4305451084946565,0.1570904544720345,1.2245718684047904,0.4336354535373764,0.15821801044156725,0.35411188573379454,0.1292027152703358,0.3648641022105217,0.009007279427129344,0.009210873928996804,0.009080057364742225,0.01361623847167232,0.001707411322455556,2.27300520567121e-4,-0.374062362,3,1998-03-02,1998-03-18,12.902903833339863,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1998-06-14,0.108589545,0.093592852,0.079045765,0.102071628,0.055614963,291.9829712,0.024599286,0.8618956088267983,0.8618956088267983,0.7279316346707227,0.9399765695675398,0.5121576206991199,0.2265345710768012,0.8445705340830943,1.0905921319717877,0.5942223344150256,0.2628329565168075,1.2912978702907105,0.7035792872647889,0.3112030859591276,0.5448621138873184,0.24100023171963125,0.44231416642316207,0.011791689283307025,0.008759621945493904,0.0062482329644352255,0.010418617242570384,0.0030930241094913693,6.051248717097961e-4,-0.25453016,15,1998-06-06,1998-06-22,11.891548770102228,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,42,1998-09-18,0.172934487,0.146005467,0.12662515,0.175110728,0.083072267,297.6946411,0.037591252,0.8442819563225697,0.8442819563225697,0.7322145640042289,1.0125841932268835,0.4803684241420279,0.2173727904255442,0.8672630731012284,1.1993436382762297,0.5689668250573111,0.2574646879489793,1.382906381552164,0.656048715440811,0.2968703452671132,0.47439850172971704,0.21467132499157904,0.45251265383187383,0.02990633679395317,0.02131759639388809,0.016033928612522497,0.030663767060689982,0.00690100154451929,0.001413102226927504,-0.277154395,5,1998-09-10,1998-09-26,7.99670676186274,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,31,1999-01-24,0.094665512,0.092832945,0.091736868,0.102743134,0.036481187,294.6521301,0.017089535,0.9806416617701281,0.9806416617701281,0.9690632423770127,1.0853280337193973,0.38536935182899557,0.18052545894433022,0.9881930170372167,1.1067529313004127,0.3929767282509458,0.18408911836202116,1.1199764744529974,0.3976720351952717,0.18628862498336002,0.35507177540447615,0.16633262325830941,0.4684478879483828,0.008961559162222143,0.008617955677373026,0.008415652950449423,0.010556151584141957,0.001330877004928969,2.9205220651622497e-4,-0.432527845,4,1999-01-16,1999-02-01,11.830881709624066,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,32,1999-04-30,0.098605365,0.091711976,0.08402285,0.103257209,0.045034889,294.6521301,0.017403476,0.9300911365218313,0.9300911365218313,0.8521123571724519,1.0471763782832708,0.4567184452894627,0.1764962383131993,0.9161600661619154,1.125885773085949,0.49104698169408106,0.18976230541581615,1.2289181930867616,0.5359838305889411,0.2071278943763512,0.43614280723005017,0.16854490033717645,0.3864442965541672,0.009723018006783225,0.008411086541824576,0.0070598393221225,0.010662051210469682,0.002028141227242321,3.02880976882576e-4,-0.308971543,2,1999-04-22,1999-05-08,12.46299522431423,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,31,1999-05-16,0.095311858,0.093628615,0.082588226,0.101620652,0.045139667,292.8792419,0.018537233,0.9823396266181276,0.9823396266181276,0.8665052568799991,1.066191071419466,0.47359969627283943,0.19449031200294092,0.8820831751062429,1.0853589151137182,0.4821140096967151,0.197986833405578,1.2304496284978927,0.5465629810234693,0.22445370118496066,0.4441977699572327,0.1824160014245923,0.41066392891201436,0.009084350275412163,0.008766317546818225,0.0068208150738270764,0.010326756912905105,0.002037589536870889,3.4362900729628903e-4,-0.308947694,0,1999-05-08,1999-05-24,12.909722403039218,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,31,1999-06-01,0.094714001,0.086200647,0.08009626,0.085410066,0.04777801,290.625885,0.01545798,0.9101151476010395,0.9101151476010395,0.8456644123818611,0.9017681134598041,0.5044450608733126,0.16320691594477144,0.9291839770065763,0.9908285955208666,0.5542650973373785,0.17932556817119943,1.0663427480883627,0.5965073774980255,0.1929925317361884,0.5593955400994538,0.18098545902072008,0.3235375437361246,0.008970741985428002,0.0074305515432186095,0.0064154108659876,0.007294879374124357,0.0022827382395601004,2.389491456804e-4,-0.349443807,0,1999-05-24,1999-06-09,11.258554562470259,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,30,1999-06-17,0.10047853,0.089505143,0.079366282,0.079483397,0.049609359,293.7689209,0.020374101,0.8907887386489431,0.8907887386489431,0.7898829929140085,0.7910485653004676,0.4937309393359955,0.20277069141039383,0.8867231461771979,0.8880316184735887,0.5542626639901576,0.22763050610399002,1.0014756266395344,0.625068451612739,0.2567097826253219,0.6241474430188232,0.25633153298669403,0.41069067229834594,0.0100959349909609,0.008011170623450449,0.006299006718503523,0.006317610398659608,0.002461088500390881,4.1510399155820094e-4,-0.32440467,0,1999-06-09,1999-06-25,9.967060889918816,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,1999-10-07,0.121982925,0.105803713,0.092264324,0.116143599,0.051867902,294.2113342,0.026216423,0.8673649447248456,0.8673649447248456,0.7563708117345112,0.9521299722891544,0.42520624915331384,0.2149187929376181,0.8720329502992017,1.097727061809258,0.4902276161140016,0.24778358203742812,1.2588137425685795,0.5621663905541648,0.28414474699885084,0.4465842495547258,0.2257242174835653,0.5054459885422009,0.014879833991555626,0.011194425684586368,0.008512705483176975,0.013489335588672801,0.002690279257881604,6.873008349149289e-4,-0.342076859,8,1999-09-29,1999-10-15,10.319589750521063,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,31,2000-01-11,0.091512538,0.086467348,0.088915542,0.102526911,0.032103479,294.2113342,0.017052211,0.9448688659470902,0.9448688659470902,0.9716214186956545,1.120359168707571,0.35080962348569106,0.18633742842975243,1.0283135085859232,1.1857297971021385,0.37127863572270076,0.19720983000426937,1.1530819999950064,0.36105587704790687,0.19177986903571934,0.31312246401337496,0.16631936760486232,0.5311639588967912,0.008374544611201445,0.007476602270153104,0.007905973609153764,0.010511767479201921,0.0010306333639034408,2.9077789998852103e-4,-0.41266609,14,2000-01-03,2000-01-19,12.600262490752975,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,2000-04-16,0.096828558,0.088423029,0.081011496,0.114711821,0.045987714,292.8792419,0.016779164,0.9131916329891023,0.9131916329891023,0.836648791155188,1.184689965123719,0.4749395730957803,0.17328734772648374,0.9161809645765472,1.2973070737036163,0.5200875215437372,0.1897601132845155,1.415994354677761,0.5676689886087278,0.20712077703144746,0.40089777669905524,0.14627231835156726,0.36486188463292607,0.009375769644359364,0.00781863205753484,0.006562862484158017,0.013158801877136042,0.0021148698389457958,2.81540344538896e-4,-0.315713712,6,2000-04-08,2000-04-24,14.623726552632963,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,33,2000-05-02,0.093345009,0.093763843,0.09254431,0.105567738,0.037884466,295.5290527,0.014016037,1.004486945841957,1.004486945841957,0.9914221552006064,1.1309414304089893,0.40585422194345705,0.15015304139078287,0.9869935685123317,1.1258896246392118,0.4040413104654851,0.14948232230626468,1.140726404465061,0.4093656973616206,0.15145217463937005,0.35886404992404025,0.13276818529539774,0.3699679177212106,0.008713290705210082,0.00879165825412865,0.008564449313376101,0.011144547306436643,0.001435232764105156,1.96449293185369e-4,-0.451996457,0,2000-04-24,2000-05-10,12.220539873375134,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,31,2000-07-05,0.103671663,0.090422057,0.076339208,0.080301009,0.053267963,293.7689209,0.020582333,0.87219645545765,0.87219645545765,0.7363555844570566,0.7745704725504404,0.5138141075252164,0.19853383657981835,0.8442542730475597,0.8880688148910393,0.5891036409401746,0.22762513575642282,1.051897329089398,0.6977798747925181,0.2696168003210094,0.6633535949716397,0.2563147494198983,0.3863923424291633,0.010747813709185568,0.008176148392111249,0.005827674678067265,0.006448252046418082,0.002837475882169369,4.2363243172288906e-4,-0.296456686,10,2000-06-27,2000-07-13,10.14643055440712,1
Pedro Gomes,Landsat 5,66845000,-18.16553046,-54.47137071,28,2000-08-06,0.103903897,0.090269282,0.083238892,0.085544124,0.051208328,294.2113342,0.026614904000000002,0.8687766735062883,0.8687766735062883,0.801114245022013,0.8233004388661188,0.4928431895100142,0.256149237597893,0.9221175814824802,0.9476548622597883,0.5672840956018681,0.29483899074327413,1.027694169691735,0.6151971364539547,0.3197412094336864,0.5986188835132615,0.31112486463710826,0.5197378051476316,0.010796019811786607,0.008148543272795525,0.006928713141387663,0.007317797150927376,0.002622292856555584,7.083531149292161e-4,-0.281150293,2,2000-07-29,2000-08-14,9.890814486888159,1
