site_no,sample_date,station_nm,sensor,Latitude,Longitude,num_pix,landsat_dt,B1,B2,B3,B4,B5,B6,B7,B2.B1,B2.B1.1,B3.B1,B4.B1,B5.B1,B7.B1,B3.B2,B4.B2,B5.B2,B7.B2,B4.B3,B5.B3,B7.B3,B5.B4,B7.B4,B7.B5,B1.2,B2.2,B3.2,B4.2,B5.2,B7.2,nd52,cloud_cover,cloud_qa_count,ndssi,nsmi,index_montaigner_2014,bi,B3_B2_B1,match_dt_start,match_dt_end,EstacaoCodigo,NomeEstacao,Data,Hora,Largura,ConcentracaoMatSuspensao,lag_days,log10_SSC_mgL,abs_lag_days
66162000,27/10/2001,UHE MANSO MONTANTE,Landsat 7,-14.813588527854664,-55.27629642051745,7,2001-10-27,575,890,1003,1808,581,2939,326,1.5478260869565217,1.5478260869565217,1.7443478260869565,3.1443478260869564,1.0104347826086957,0.5669565217391305,1.1269662921348316,2.0314606741573034,0.6528089887640449,0.36629213483146067,1.80259222333001,0.5792622133599202,0.325024925224327,0.3213495575221239,0.18030973451327434,0.5611015490533563,330625,792100,1006009,3268864,337561,106276,-0.21006118286879674,2,0,0.5174150230801511,0.534035656401945,1.9187713310580206,948.1848448483028,0.6846416382252559,2001-10-27,2001-10-27,66162000,UHE Manso Montante,27/10/2001,01/01/1900 07:00,42.4,96.7,0,1.9854264740830017,0
66210000,12/09/2002,UHE MANSO JUSANTE,Landsat 7,-14.869019613050046,-55.7998038023941,16,2002-09-12,659,660,541,728,285,2975,136,1.0015174506828528,1.0015174506828528,0.8209408194233687,1.1047040971168438,0.4324734446130501,0.20637329286798178,0.8196969696969697,1.103030303030303,0.4318181818181818,0.20606060606060606,1.3456561922365988,0.5268022181146026,0.2513863216266174,0.3914835164835165,0.18681318681318682,0.47719298245614034,434281,435600,292681,529984,81225,18496,-0.38244853737811485,0,0,0.04974765681326604,0.2913978494623656,0.9620924943138741,603.44055216732,0.41015921152388174,2002-09-12,2002-09-12,66210000,UHE Manso Jusante,12/09/2002,01/01/1900 07:00,95,20.67,0,1.3153404766272883,0
66260001,21/06/2001,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,26,2001-06-21,354,521,413,281,152,2897,95,1.4717514124293785,1.4717514124293785,1.1666666666666667,0.7937853107344632,0.4293785310734463,0.268361581920904,0.7927063339731286,0.5393474088291746,0.29174664107485604,0.18234165067178504,0.6803874092009685,0.36803874092009686,0.23002421307506055,0.5409252669039146,0.33807829181494664,0.625,125316,271441,170569,78961,23104,9025,-0.5650929899856938,8,0,-0.11496062992125984,0.4503105590062112,0.7931428571428571,470.11168885702045,0.472,2001-06-21,2001-06-21,66260001,Cuiaba,21/06/2001,01/01/1900 07:00,148.6,16,0,1.2041199826559248,0
66260001,02/04/2001,CUIABA,Landsat 7,-15.616525477245494,-56.10799457170302,34,2001-04-02,415,696,847,475,143,2945,101,1.6771084337349398,1.6771084337349398,2.040963855421687,1.144578313253012,0.344578313253012,0.2433734939759036,1.2169540229885059,0.6824712643678161,0.20545977011494254,0.14511494252873564,0.5608028335301063,0.16883116883116883,0.1192443919716647,0.30105263157894735,0.21263157894736842,0.7062937062937062,172225,484416,717409,225625,20449,10201,-0.6591179976162098,57,0,0.06741573033707865,0.5760980592441267,1.18991899189919,775.1854616799776,0.7623762376237624,2001-04-02,2001-04-02,66260001,Cuiaba,02/04/2001,01/01/1900 07:00,154,102,0,2.0086001717619175,0
66450001,23/06/2016,RONDONOPOLIS,Landsat 7,-16.479852032203155,-54.649355730605066,16,2016-06-23,473,780,902,542,237,2929,156,1.6490486257928119,1.6490486257928119,1.9069767441860466,1.145877378435518,0.5010570824524313,0.3298097251585624,1.1564102564102565,0.6948717948717948,0.3038461538461538,0.2,0.6008869179600886,0.26274944567627495,0.1729490022172949,0.43726937269372695,0.2878228782287823,0.6582278481012658,223729,608400,813604,293764,56169,24336,-0.54510556621881,24,0,0.06798029556650247,0.5610208816705337,1.1524341580207502,843.209345299256,0.7198723064644852,2016-06-23,2016-06-23,66450001,Rondonopolis,23/06/2016,01/01/1900 11:08,129.2,31.7,0,1.5010592622177514,0
66450001,05/10/2007,RONDONOPOLIS,Landsat 7,-16.479852032203155,-54.649355730605066,14,2007-10-05,1815,1860,1850,1879,758,2965,374,1.024793388429752,1.024793388429752,1.019283746556474,1.0352617079889808,0.41763085399449035,0.20606060606060606,0.9946236559139785,1.010215053763441,0.4075268817204301,0.2010752688172043,1.0156756756756757,0.4097297297297297,0.20216216216216215,0.4034060670569452,0.19904204364023417,0.49340369393139843,3294225,3459600,3422500,3530641,574564,139876,-0.4209320091673033,3,19,0.017325392528424473,0.3429864253393665,1.0146938775510204,1855.006738532235,0.5034013605442177,2007-10-05,2007-10-05,66450001,Rondonopolis,05/10/2007,01/01/1900 11:00,130.2,25.18,0,1.401055725771844,0
66450001,21/07/2000,RONDONOPOLIS,Landsat 5,-16.479852032203155,-54.649355730605066,19,2000-07-21,527,944,1218,524,229,2924,178,1.7912713472485768,1.7912713472485768,2.3111954459203035,0.9943074003795066,0.43453510436432635,0.3377609108159393,1.2902542372881356,0.5550847457627118,0.24258474576271186,0.1885593220338983,0.4302134646962233,0.18801313628899835,0.14614121510673234,0.43702290076335876,0.33969465648854963,0.777292576419214,277729,891136,1483524,274576,52441,31684,-0.6095481670929241,0,0,-0.0028544243577545195,0.6080327259204165,1.184228416043508,1089.6467317438253,0.8280081577158396,2000-07-21,2000-07-21,66450001,Rondonopolis,21/07/2000,01/01/1900 11:00,128.7,70.48,0,1.8480658954039915,0
66380000,20/07/2000,SAO PEDRO DA CIPA,Landsat 7,-15.998215609218358,-54.923951632577314,7,2000-07-20,359,622,618,879,472,2918,246,1.732590529247911,1.732590529247911,1.7214484679665738,2.448467966573816,1.3147632311977715,0.6852367688022284,0.9935691318327974,1.4131832797427653,0.7588424437299035,0.3954983922829582,1.4223300970873787,0.7637540453074434,0.39805825242718446,0.5369738339021616,0.27986348122866894,0.5211864406779662,128881,386884,381924,772641,222784,60516,-0.13632204940530648,0,0,0.420032310177706,0.5509693558474046,1.525993883792049,620.0032257980598,0.6299694189602446,2000-07-20,2000-07-20,66380000,Sao Pedro da Cipa,20/07/2000,01/01/1900 11:30,39.3,176.61,0,2.2470152905318317,0
66926000,09/07/2016,PONTE DO GREGO,Landsat 7,-20.155694149207047,-55.0921578425154,7,2016-07-09,373,579,579,849,383,2939,234,1.552278820375335,1.552278820375335,1.552278820375335,2.2761394101876675,1.0268096514745308,0.6273458445040214,1,1.4663212435233162,0.6614853195164075,0.40414507772020725,1.4663212435233162,0.6614853195164075,0.40414507772020725,0.45111896348645464,0.2756183745583039,0.6109660574412533,139129,335241,335241,720801,146689,54756,-0.20374220374220375,5,0,0.3895253682487725,0.5127367733507512,1.5,579,0.6081932773109243,2016-07-09,2016-07-09,66926000,Ponte do Grego,09/07/2016,01/01/1900 12:00,37.48,20.3,0,1.307496037913213,0
66926000,02/08/2013,PONTE DO GREGO,Landsat 7,-20.155694149207047,-55.0921578425154,6,2013-08-02,397,588,589,748,423,2960,221,1.4811083123425692,1.4811083123425692,1.4836272040302267,1.8841309823677581,1.0654911838790933,0.5566750629722922,1.001700680272109,1.272108843537415,0.7193877551020408,0.3758503401360544,1.269949066213922,0.7181663837011885,0.37521222410865873,0.5655080213903744,0.29545454545454547,0.5224586288416075,157609,345744,346921,559504,178929,48841,-0.14111675126903553,2,0,0.30655021834061136,0.49555273189326554,1.3573604060913707,588.5002124043797,0.5979695431472081,2013-08-02,2013-08-02,66926000,Ponte do Grego,02/08/2013,01/01/1900 11:35,35.53,15,0,1.1760912590556813,0
66945000,13/07/2006,AQUIDAUANA,Landsat 5,-20.47810053267435,-55.802349949095614,10,2006-07-13,449,638,625,537,375,2977,334,1.4209354120267261,1.4209354120267261,1.3919821826280623,1.1959910913140313,0.8351893095768375,0.7438752783964365,0.9796238244514106,0.841692789968652,0.5877742946708464,0.5235109717868338,0.8592,0.6,0.5344,0.6983240223463687,0.6219739292364991,0.8906666666666667,201601,407044,390625,288369,140625,111556,-0.2596248766041461,2,0,0.08924949290060852,0.47546728971962615,1.0689972401103955,631.5334512122062,0.5749770009199632,2006-07-13,2006-07-13,66945000,Aquidauana,13/07/2006,01/01/1900 09:30,68.6,326,0,2.513217600067939,0
